id,key,citation
morwood1987,"Morwood, 1987","Morwood, M. J. 1987. The Archaeology of Social Complexity in South-East Queensland. Proceedings of the Prehistoric Society 53:337-350."
mullerwille1974,"Muller-Wille, 1974","Muller-Wille, L. 1974. Caribou Never Die! Modern Caribou Hunting Economy of the Dene (Chipewyan) of the Fond du Lac, Saskatchewan and N.W.T. Musk Ox 14(1):7-19."
murdock1980,"Murdock, 1980","Murdock, G. P. 1980. The Tenino Indians. Ethnography 19:129-149."
murphyandmurphy1960,"Murphy and Murphy, 1960","Murphy, R. F., and Y. Murphy 1960. Shoshone-Bannock Subsistence and Society. Anthropological Records, Vol. 16, No. 7. University of California Press, Berkeley."
myers1986,"Myers, 1986","Myers, F. 1986. Pintupi Country, Pintupi Self: Sentiment, Place and Politics among Western Desert Aborigines. Smithsonian Institutioraress and Australian Institute of Aboriginal Studies, Washington, D.C."
nelson1899,"Nelson, 1899","Nelson, E. W. 1899. The Eskimo about Bering Strait. In 18th Annual Report of the Bureau ofA merican Ethnology for the Years 1896-1897, pp. 3-518. U.S. Government Printing Office, Washington, D.C."
newcomb1961,"Newcomb, 1961","Newcomb, W. W. 1961. The Indians of Texas. University of Texas Press, Austin."
newman1953,"Newman, 1953","Newman, M. T. 1953. The Application of Ecological Rules to the Racial Anthropology of the Aboriginal New World. American Anthropologist 55:311-327."
newman1960,"Newman, 1960","Newman, M. T. 1960. Adaptations in the Physique of American Aborig- ines to Nutritional Factors. Human Biology 32:288-312."
nicks1980,"Nicks, 1980","Nicks, G. C. 1980. Demographic Anthropology of Native Populations in Western Canada, 1800-1975. Ph.D. dissertation, Department of Anthropology, University of Alberta."
nimmanahaemindaandhartlandswam1962,"Nimmanahaeminda and Hartland-Swam, 1962","Nimmanahaeminda, K., and J. Hartland-Swann 1962. Expedition to the ""Khon Pa"" (or Phi Tong Luang?). Journal of the Siam Society 50(2):165-186."
nind1831,"Nind, 1831","Nind, S. 1831. Description of the Natives of King George's Sound (Swan River Colony) and Adjoining Country. Journal of the Royal Geographical Society of London 1:21-51."
nomland1935,"Nomland, 1935","Nomland, G. A. 1935. Sinkyone Notes. University of California Publications in American Archaeology and Ethnology, Vol. 36. University of California Press, Berkeley."
nomland1938,"Nomland, 1938","Nomland, G. A. 1938. Bear River Ethnography. Anthropological Records, Vol. 2, No. 2, pp. 91-125. University of California Press, Berkeley."
oberg1953,"Oberg, 1953","Oberg, K. 1953. Indian Tribes of Northern Mato Grosso, Brazil. Smithsonian Institute of Social Anthropology Publication No. 15. Smithsonian Institution, Washington, D.C."
oconnelletal1991,"O'Connell et al., 1991","O'Connell, J. F., K. Hawkes, and N. G. Blurton-Jones 1991. Distribution of Refuse-Producing Activities at Hadza Residential Base Camps: Implications for Analyses of Archaeological Site Structure. In The Interpretation of Archaeological Spatial Patterning, edited by E. M. Kroll and T. D. Price, pp. 61-76. Plenum Press, New York."
oconnellperscomm1977,"O'Connell pers. comm., 1977",O'Connell pers. comm. 1977
oconnellperscomm1982,"O'Connell pers. comm., 1982",O'Connell pers. comm. 1982
oconnell1987,"O'Connell, 1987","O'Connell, J. F. 1987. Alyawara Site Structure and Its Archaeological Implications. American Antiquity 52 (1):74-108."
oetteking1931,"Oetteking, 1931","Oetteking, B. 1931. A Contribution to the Physical Anthropology of Baffin Island, Based on Somatometrical Data and Skeletal Material Collected by the Putnam Baffin Island Expedition of 1927. American Journal of Physical Anthropology 15(3):421-468."
oldrey1975,"Oldrey, 1975","Oldrey, T. B. N. 1975. A Study of the Punan Busang IV. Medical Report. Malay Nature Journal 28(3-4):152-159."
oleary1985,"O'Leary, 1985","O'Leary, B. 1985. Salmon and Storage': Southern Tutchone Use of an ""Abundant"" Resource. Ph.D. dissertation, Department of Anthropology, University of New Mexico, Albuquerque. University Microfilms, Ann Arbor, Mich."
olson1936,"Olson, 1936","Olson, R. L. 1936. The Quinault Indians. University of Washington Publications in Anthropology, Vol. 6, No. 1. University of Washington Press, Seattle."
olson1940,"Olson, 1940","Olson, R. L. 1940. The Social Organization of the Haisla of British Columbia. Anthropological Records, Vol. 2, No. 5. University of California Press, Berkeley."
opler1937,"Opler, 1937","Opler, M. 1937. An Outline of Chiricahua Apache Social Organization. In Social Anthropology of North American Tribes: Essays in Social Organization, Law and Religion, edited by E Eggan, pp. 173-242. University of Chicago Press, Chicago."
osgood1936,"Osgood, 1936","Osgood, C. 1936. Contributions to the Ethnography of the Kutchin. Yale University Publications in Anthropology No. 14. Yale University Press, New Haven, Conn."
osgood1937,"Osgood, 1937","Osgood, C. 1937. The Ethnography of the Tanaina. Yale University Publications in Anthropology No. 16. Yale University Press, New Haven, Conn."
osgood1958,"Osgood, 1958","Osgood, C. 1958. Ingalik Social Culture. Yale University Publications in Anthropology No. 53. Yale University Press, New Haven, Conn."
oswaltandvanstone1967,"Oswalt and Van Stone, 1967","Oswalt, W. H., and J. W. Van Stone 1967. The Ethnoarchaeology of Crow Village, Alaska. Bureau of American Ethnology Bulletin No. 199. Smithsonian Institution, Washington, D.C."
oswaltperscomm1966,"Oswalt pers. comm., 1966","Oswalt, W. H. 1966. This Land Was Theirs. John Wiley and Sons, New York."
oswalt1966,"Oswalt, 1966","Oswalt, W. H. 1966. This Land Was Theirs. John Wiley and Sons, New York."
oxendine1983,"Oxendine, 1983","Oxendine, J. 1983. The Luiseno Village during the Late Prehistoric Era. Ph.D. dissertation, Department of Anthropology, University of California, Riverside. University Microfilms, Ann Arbor, Mich."
parker1905,"Parker, 1905","Parker, K. L. 1905. The Euahlai Tribe: A Study of Aboriginal Life in Australia. Archibald Constable, London."
parkhouse1895,"Parkhouse, 1895","Parkhouse, T. A. 1895. Native Tribes of Port Darwin and Its Neighborhood. Australian Association for the Advancement of Science 6:638-646."
peacock1985,"Peacock, 1985","Peacock, N. R. 1985. Time Allocation, Work, and Fertility among Efe Pygmy Women of Northeast Zaire. Ph.D. dissertation, Department of Social Relations, Harvard University, Cambridge, Mass. University Microfilms, Ann Arbor, Mich."
perry1898,"Perry, 1898","Perry, R.E. 1898. Northward over the ""Great Ice."" Methuen, London."
persoon1989,"Persoon, 1989","Persoon, G. 1989. The Kubu and the Outside World (South Sumatra, Indonesia): The Modification of Hunting and Gathering. Anthropos 84:507-519."
petersonandlong1986,"Peterson and Long, 1986","Peterson, N., and J. Long 1986. Australian Territorial Organization. Oceania Monograph 30. University of Sydney, Sydney."
petersonperscomm1992,"Peterson pers. comm., 1992",Peterson pers. comm. 1992
petersonperscomm1994,"Peterson pers. comm., 1994",Peterson pers. comm. 1994
peterson1970,"Peterson, 1970","Peterson, N. 1970. The Importance of Women in Determining the Composition of Residential Groups in Aboriginal Australia. In Woman's Role in Aboriginal Society, edited by F. Gale, pp. 9-16. Australian Institute of Aboriginal Studies, Canberra."
peterson1972,"Peterson, 1972","Peterson, N. 1972. Totemism yesterday: sentiment and local organization among the Australian Aborigines. Man (N.S.) 7:12-32."
peterson1973,"Peterson, 1973","Peterson, N. 1973. Camp Site Location amongst Australian HunterGatherers: Archaeological and Ethnographic Evidence for a Key Determinant. Archaeology and Physical Anthropology in Oceania 8:173-193."
peterson1976,"Peterson, 1976","Peterson, N. (editor) 1976. Tribes and Boundaries in Australia. Australian Institute of Aboriginal Studies, Canberra."
peterson1984,"Peterson, 1984","Peterson, R. 1984. East Greenland before 1950. In Arctic, edited by D. Damas, pp. 622-639. Handbook of North American Indians, Vol. 5. Smithsonian Institution, Washington, D.C."
peterson1992,"Peterson, 1992",Peterson pers. comm. 1992
petrullo1939,"Petrullo, 1939","Petrullo, V. 1939. The Yaruros of the Capanaparo River, Venezuela. In Smithsonian Anthropological Papers, No. 11, pp. 161-290. Bureau of American Ethnology Bulletin No. 123. Smithsonian Institution, Washington, D.C."
pettitt1950,"Pettitt, 1950","Pettitt, G. A. 1950. The Quileute of La Push: 1775-1945. Anthropological Records, Vol. 14, No. 1, pp. 1-83. University of California Press, Berkeley."
pitts1972,"Pitts, 1972","Pitts, R.S. 1972. The Changing Settlement Patterns and Housing Types of the Upper Tanana Indians. Master's thesis, Department of Anthropology, University of Alaska, Fairbanks. University Microfilms, Ann Arbor, Mich."
plomley1983,"Plomley, 1983","Plomley, N. J. B. 1983. The Baudin Expedition and the Tasmanian Aborigines 1802. Blubber Head Press, Hobart, Australia."
politisperscomm1992,"Politis pers. comm., 1992","Politis, G. 1992. La Situaci6n Actual de los Nukak. Revista Universidad Nacional 26:3-6."
politisperscomm1993,"Politis pers. comm., 1993",Politis pers. comm. 1993
politis1992,"Politis, 1992","Politis, G. 1992. La Situaci6n Actual de los Nukak. Revista Universidad Nacional 26:3-6."
pookajorn1985,"Pookajorn, 1985","Pookajorn, S. 1985. Ethnoarchaeology with the Phi Tong Luang: Forest Hunters of Northern Thailand. World Archaeology 17:206-221."
pookajorn1988,"Pookajorn, 1988","Pookajorn, S. 1988. Archaeological Research of the Hoabinhian Culture or Technocomplex and Its Comparison with Ethnoarchaeology of the Phi Tong Luang, a HunterGatherer Group of Thailand. Archaeologica Venatoria, Tubingen."
popov1966,"Popov, 1966","Popov, A. A. 1966. The Nganasan: The Material Culture of the Tavgi Samoyeds, translated by E. K. Ristinen. The Uralic and Altaic Series, Vol. 56. Indiana University Press, Bloomington, and Mouton, the Hague."
porter1893,"Porter, 1893","Porter, R. P. 1893. Report on Population and Resources of Alaska at the Eleventh Census: 1890. Depai tment of the Interior Census Office, Washington, D.C."
potgieter1955,"Potgieter, 1955","Potgieter, E. F. 1955. The Disappearing Bushmen of Lake Chrissie: A Preliminary Survey. J. L. Schalk, Pretoria, South Africa."
poulsen1909,"Poulsen, 1909","Poulsen, K. 1909. Contributions to the Anthropology and Nosology of the East-Greenlanders. Meddelelser om Gronland 28 (4):133-150."
price1962,"Price, 1962","Price, J.A. 1962. Washo Economy. Nevada State Museum Anthropological Papers No. 6. Nevada State Museum, Carson City."
putnam1948,"Putnam, 1948","Putnam, P. 1948. The pygmies of the Ituri Forest. In Coon, C. (ed.) A reader in General Anthropology. Yale University Press, New Haven, pp. 322-342."
qiu1983,"Qiu, 1983","Qiu, P 1983. The Ormens—China's Nomadic Hunters. Foreign Languages Press, Beijing."
quimby1962,"Quimby, 1962","Quimby, G. I. 1962. A Year with a Chippewa Family, 1763-1764. Ethnohistory 9:217-239."
radcliffebrown1912,"Radcliffe-Brown, 1912","Radcliffe-Brown, A. R. 1912. Three Tribes of Western Australia. Journal of the Royal Anthropological Institute of Great Britain and Ireland 43:143-194."
radcliffebrown1948,"Radcliffe-Brown, 1948","Radcliffe-Brown, A. R. 1948. The Andaman Islanders. Free Press, Glencoe, Ill."
rae1850,"Rae, 1850","Rae, J. 1850. Narrative of an Expedition to the Shores of the Arctic Sea in 1846 and 1847. T. and W. Boone, London."
rai1982,"Rai, 1982","Rai, N.K. 1982. From Forest to Field: A Study of Philippine Negrito Foragers in Transition. Ph.D. dissertation, Department of Anthropology, University of Hawaii, Honolulu. University Microfilms, Ann Arbor, Mich."
rainey1947,"Rainey, 1947","Rainey, F. G. 1947. The Whale Hunters of Tigara. Anthropological Papers of the American Museum of Natural History 41 (2):231-283."
rambo1985,"Rambo, 1985","Rambo, A. T. 1985. Primitive Polluters: Semang Impact on the Malaysian Tropical Rain Forest System. Anthropological Papers of the Museum of Anthropology No. 76. University of Michigan Press, Ann Arbor."
rasmussen1930,"Rasmussen, 1930","Rasmussen, K. 1930. Observations on the Intellectual Culture of the Caribou Eskimo. Report of the Fifth Thule Expedition, 1921-24, Vol. 8(1-2). Nordisk Forlag, Copenhagen."
rasmussen1931,"Rasmussen, 1931","Rasmussen, K. 1931. The Netsilik Eskimos: Social Life and Spirital Culture. Report of the Fifth Thule Expedition, 1921-24, Vol. 8(1-2). Nordisk Forlag, Copenhagen."
rasmussen1932,"Rasmussen, 1932","Rasmussen, K. 1932. Intellectual Culture of the Copper Eskimos. Report of the Fifth Thule Expedition, 1921-24, Vol. 9. Nordisk Forlag, Copenhagen."
ray1885,"Ray, 1885","Ray, P.H. 1885. Ethnographic Sketch of the Natives of Point Barrow. In Report of the International Polar Expedition to Point Barrow, Alaska, Pt. 3, pp. 35-87. U.S. Government Printing Office, Washington, D.C."
ray1932,"Ray, 1932","Ray, V.F. 1932. The Sanpoil and Nespelem: Salishan Peoples of Northeastern Washington. University of Washington Publications in Anthropology, Vol. 5. University of Washington Press, Seattle."
ray1937,"Ray, 1937","Ray, V.F. 1937. The Historical Position of the Lower Chinook in the Native Culture of the Northwest. Pacific Northwest Quarterly 28:363-372."
ray1938,"Ray, 1938","Ray, V.F. 1938. Lower Chinook Ethnographic Notes. University of Washington Publications in Anthropology, Vol. 7, No. 2. University of Washington Press, Seattle."
ray1963,"Ray, 1963","Ray, V.F. 1963. Primitive Pragmatists: The Modoc Indians of Northern California. University of Washington Press, Seattle."
ray1992,"Ray, 1992","Ray, D.J. 1992. The Eskimos of Bering Strait, 1650-1898. University of Washington Press, Seattle."
reed1904,"Reed, 1904","Reed, W. 1904. Negritos of Zambales. Philippine Ethnological Survey No. II. Manila, Philippines."
riddell1960,"Riddell, 1960","Riddell, F. A. 1960. Honey Lake Paiute Ethnography. Nevada State Museum Anthropological Papers No. 4. Nevada State Museum, Carson City."
ridington1982,"Ridington, 1982","Ridington, R. -.4;-1982. Technology, World View, and Adaptive Strategy in a Northern Hunting Society. Canadian Review of Soci- ology and Anthropology 19:469-481."
rink1875,"Rink, 1875","Rink, H. 1875. Tales and Traditions of the Eskimo with a Sketch of Their Habits, Religion, Language and Other Peculiarities, edited by R. Brown. William Blackwood and Sons, Edinburgh."
rink1877,"Rink, 1877","Rink, H. 1877. Danish Greenland: Its People and Its Products, edited by R. Brown. H. S. King, London."
rizvi1990,"Rizvi, 1990","Rizvi, S. N. H. 1990. The Shompen: A Vanishing Tribe of the Great Nicobar Island. Seagull Books, Calcutta."
robbins1971,"Robbins, 1971","Robbins, L. A. 1971. Blackfeet Families and Households. Ph.D. dissertation, Department of Anthropology, University of Oregon, Eugene. University Microfilms, Ann Arbor, Mich."
roberts1953,"Roberts, 1953","Roberts, D. F. 1953. Body Weight, Race and Climate. American Journal of Physical Anthropology 11:533-558."
rodahlandedwards1952,"Rodahl and Edwards, 1952","Rodahl, K., and J. Edwards 1952. The Body Surface Area of the Eskimo. Journal of Applied Physiology 5:242-246."
rogersandblack1976,"Rogers and Black, 1976","Rogers, E. S., and M. B. Black 1976. 6  Subsistence Strategy in the Fish and Hare Period, Northern Ontario: The Weagamon Ojibwa, 1880-1920. Journal of Anthropological Research 32:1-43."
rogers1963a,"Rogers, 1963a","Rogers, E. S. 1963. The Hunting Group-Hunting Territory Complex Among the Mistassini Indians. Bull. Nat. Mus. Canada 195: 1-95."
rogers1963b,"Rogers, 1963b","Rogers, E. S. 1963. Changing Settlement Pattern of the Cree-Ojibwa of Northern Ontario. Southwestern Journal of Anthropology 19(1):64-88."
rogers1969,"Rogers, 1969","Rogers, t. 1969. 9  Band Organization among the Indians of Eastern Subarctic Canada. In Contributions to Anthropology: Band Societies, edited by D. Damas, pp. 21-50. National Museums of Canada Bulletin No. 228. Anthropological Series No. 84. National Museums of Canada, Ottawa."
rogers1972,"Rogers, 1972","Rogers, t. 1972. 2  The Mistassini Cree. In Hunters and Gatherers Today: A Socioeconomic Study of Eleven Such Cultures in the Twentieth Century, edited by M. Bicchieri, pp. 90-137. Holt, Rinehart and Winston, New York."
rogers1973,"Rogers, 1973","Rogers, t. 1973. 3  The Quest for Food and Furs: The Mistassini Cree, 1953-1954. National Musepn of Man Publications in Ethnology No. 5. National Museums of Canada, Ottawa."
rose1960,"Rose, 1960","Rose, F. G. G. 1960. Classification of Kin, Age Structure, and Marriage Amongst the Groote Eylandt Aborigines. Berlin: Akademie-Verlag. "
ross1835,"Ross, 1835","Ross, J. 1835. 35  Narrative of a Second Voyage in Search of a North-West Passage, and of a Residence in the Arctic Regions during the Years 1829, 1830, 1831, 1832, 1833. A. W. Webster, London."
roth1899,"Roth, 1899","Roth, H.L. 1899. The Aborigines of Tasmania. Fullers Bookshop, Hobart."
roth1909,"Roth, 1909","Roth, H.L. 1909. Marriage Ceremonies and Infant Life. North Queensland Ethnography Bulletin No. 10, Records of the Australian Museum. G. A. Vaughan, Sydney."
rushforth1977,"Rushforth, 1977","Rushforth, E. S. 1977. Kinship and Social Organization among the Great Bear Lake Indians: A Cultural Decision-Making Model. Ph.D. dissertation, Department of Anthropology, University of Arizqa. University Microfilms, Ann Arbor, Mich."
saladindanglure1984,"Saladin d'Anglure, 1984","Saladind'Anglure, B. S. 1984. Inuit of Quebec. In Arctic, edited by D. Damas, pp. 476-507. Handbook of North American Indians, Vol. 5. Smithsonian Institution, Washington, D.C."
savelle1987,"Savelle, 1987","Savelle, J. M. 1987. Collectors and Foragers: Subsistence-Settlement System Change in the Central Canadian Arctic, A.D. 1000-1960. BAR International Series No. 358. British Archaeological Reports, Oxford."
savishinskyandhara1981,"Savishinsky and Hara, 1981","Savishinsky, J. S., and H. S. Hara 1981. Hare. In Subarctic, edited by J. Helm, pp. 314-325. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
savishinsky1974,"Savishinsky, 1974","Savishinsky, J. S. 1974. The Trail of the Hare: Life and Stress in an Arctic Community. Gordon and Breach, New York."
schaedel1949,"Schaedel, 1949","Schaedel, R. P. 1949. The Karankawa of the Texas Gulf Coast. Southwestern Journal of Anthropology 5:117-137."
schalk1978,"Schalk, 1978","Schalk, R. F. 1978. Foragers of the Northwest Coast of North America: The Ecology of Aboriginal Land Use Systems. Ph.D. dissertation, Department of Anthropology, University of New Mexico, Albuquerque. University Microiflms, Ann Arbor, Mich."
schapera1930,"Schapera, 1930","Schapera, I. 1930. The Khoisan Peoples of South AfricE Bushmen and Hottentots. Routledge and Kegan Paul, London."
schebesta1954,"Schebesta, 1954","Schebesta, P. 1954. Die Negrito Asiens: Wirtschaft und Soziologie. Vienna and Mödling: St. Gabriel-Verlag."
schebesta1962a,"Schebesta, 1962a","Schebesta, P. 1962a. Ethnography of the Negritos 1: Economy and Sociology, translated by F. Schutze. Human Relations Area Files, New Haven, Conn."
schenckandgifford1952,"Schenck and Gifford, 1952","Schenck, S. M., and Gifford, E. W. 1952. Karok Ethnobotany Anthropological Records, Vol. 13, pp. 377-392. University of California Press, Berkeley."
schmidt1942,"Schmidt, 1942","Schmidt, M. 1942. Resultados de mi tercera expedicion a los Guatos efectuada en el ano de 1928. Revista de la Sociedad Cientifica del Paraguay 5(6):41-75."
schulze1891,"Schulze, 1891","Schulze, L. 1891. The Aborigines of the Upper and Middle Finke River: Their Habits and Customs, with Introductory Notes on the Physical and Natural-History Features of the Country. Transactions and Proceedings and Report of the Royal Society of South Australia 14:210-243."
seaburgandmiller1990,"Seaburg and Miller, 1990","Seaburg, W. R., and J. Miller 1990. Tillamook. In Northwest Coast, edited by W. Suttles, pp. 560-567. Handbook of North American Indians, Vol. 7. Smithsonian Institution, Washington, D.C."
seligmannandseligmann1911,"Seligmann and Seligmann, 1911","Seligmann, C. G., and B. Z. Seligmann 1911. The Veddas. Cambridge University Press, Cambridge."
sellato1994,"Sellato, 1994","Sellato, B. 1994. Nomads of the Borneo Rainforest: The Economics, Politics, and Ideology of Settling Down. University of Hawaii Press, Honolulu."
seltzer1933,"Seltzer, 1933","Seltzer, C. C. 1933. The Anthropometry of the Western and Copper Eskimos, Based on Data of Vilhjalmur Stefansson. Human Biology 5(3):313-370."
senandsen1955,"Sen and Sen, 1955","Sen, B. K., and J. Sen 1955. Notes on the Birhors. Man in India 35(3):169-175."
sen1962,"Sen, 1962","Sen, S.P. K. 1962. The Land and People of the Andamans: A Geographical and Sock-Economic Study with a Short Account of the Nicobal' Islands. Post-Graduate Book Mart, Calcutta."
sharp1934,"Sharp, 1934","Sharp, L. 1934. The Social Organization of the Yir-Yoront Tribe, Cape York Peninsula, Part I: Kinship and the Family. Oceania 4:404-431."
sharp1940,"Sharp, 1940","Sharp, R. L. 1940. An Australian Aboriginal Population. Human Biology 12:481-507."
shimkin1939,"Shimkin, 1939","Shimkin, D. B. 1939. A Sketch of the Ket, or Yenisei ""Ostyak."" Ethnos 4:147-176."
shimkin1947,"Shimkin, 1947","Shimkin, D. B. 1947. Wind River Shoshone Ethnogeography. Anthropological Records, Vol. 5, No. 4. University of California Press, Berkeley."
shternberg1933,"Shternberg, 1933","Shternberg, L. I. 1933. The Gilyak, Orochi, .Negidal, Ainu: Articles and Materials, translated by L. Bromwich and N. Ward. Human Relations Area Files, New Haven, Conn."
silberbauer1972,"Silberbauer, 1972","Silberbauer, G. B. 1972. The G/wi Bushmen. In Hunters and Gatherers Today: A Socioeconomic Study of Eleven Such Cultures in the Twentieth Century, edited by M. G. Bicchieri, pp. 271-326. Holt, Rinehart and Winston, New York."
silberbauer1981a,"Silberbauer, 1981a","Silberbauer, G. B. 1981a. Hunter and Habitat in the Central Kalahari Desert. Cambridge University Press, Cambridge."
silberbauer1981b,"Silberbauer, 1981b","Silberbauer, G. B. 1981b. Hunter/Gatherers of the Central Kalahari. In Omnivorous Primates: Gathering and Hunting in Human Evolution, edited by R. S. 0. Harding and G. Teleki, pp. 455-498. Columbia University Press, New York."
silverstein1990,"Silverstein, 1990","Silverstein, M. 1990. Chinookans of the LoWei Columbia. In Northwest Coast, edited by W. Suities, pp. 533-546. Handbook of North American Indians, Vol. 7. Smithsonian Institution, Washington, D.C."
simpson1875,"Simpson, 1875","Simpson, J. 1875. The Western Eskimo. In Arctic Geography and Ethnology: A Selection of Papers on Arctic Geography and Ethnology, pp. 233-275. John Murray, London."
skeatandblagden1906,"Skeat and Blagden, 1906","Skeat, W. W., and C. 0. Blagden 1906. Pagan Races of the Malay Peninsula. Barnes and Noble, New York."
skinner1911,"Skinner, 1911","Skinner, A. 1911. Notes on the Eastern Cree and Northern Saulteaux. Anthropological Papers, Vol. 9, Pt. 1. American Museum of Natural History, New York."
skinner1914,"Skinner, 1914","Skinner, A. 1914. Political Organization, Cults, and Ceremonies of the Plains-Ojibway and Plains-Cree Indians. Anthropological Papers, Vol. 11, Pt. 6, pp. 475-511. American Museum of Natural History, New York."
slobodin1969,"Slobodin, 1969","Slobodin, R. 1969. Leadership and Participation in a Kutchin Trapping Party. In Contributions to Anthropology: Band Societies, edited by D. Damas, pp. 56-89. National Museums of Canada Bulletin No. 228. Anthropological Series No. 84. National Museums of Canada, Ottawa."
slobodin1981,"Slobodin, 1981","Slobodin, R. 1981. Kutchin. In Subarctic, edited by J. Helm, pp. 514-532. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
smith1940a,"Smith, 1940a","Smith, M. W. 1940a. The Puyallup of Washington. In Acculturation in Seven American Indian Tribes, edited by R. Linton, pp. 3-36. D. Appleton—Century, New York."
smith1940b,"Smith, 1940b","Smith, N. W. 1940. The Puyallup-Nisqually. Columbia Univ. Contr. Anth. 32: 1-336."
smith1974,"Smith, 1974","Smith, A. M. 1974. Ethnography of the Northern Utes. Papers in Anthropology No. 17. Museum of New Mexico Press, Sante Fe."
smith1976,"Smith, 1976","Smith, J.G. E. 1976. Band Organization of the Caribou Eater Chipewyan. Arctic Anthropology 13:12-24."
smith1978,"Smith, 1978","Smith, C. R. 1978. Tubatulabal. In California, edited by R. Heizer, pp. 437-445. Handbook of North American Indians, Vol. 8. Smithsonian Institution, Washington, D.C."
smith1981,"Smith, 1981","Smith, J.G. E. 1981. Chipewyan. In Subarctic, edited by J. Helm, pp. 271-284. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
smith1984,"Smith, 1984","Smith, D. G. 1984. Mackenzie Delta Eskimo. In Arctic, edited by D. Damas, pp. 347-358. Handbook of North American Indians, Vol. 5. Smithsonian Institution, Washington, D.C."
smithnd,"Smith, n.d.","Smith, n.d. Field notes on file, National Museum of Canada"
snow1981,"Snow, 1981","Snow, J.H. 1981. Ingalik. In Subarctic, edited by J. Helm, pp. 602-617. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
sparkman1908,"Sparkman, 1908","Sparkman, P. S. 1908. The Culture of the Luiseno Indians. University of California Publications in American Archaeology and Ethnology, Vol. 8. University of California Press, Berkeley."
speckanddexter1951,"Speck and Dexter, 1951","Speck, F. G., and R. W. Dexter 1951. Utilization of Animals and Plants by the Micmac Indians of New Brunwick. Journal of the Washington Academy of Sciences 41(, 8).:250-259."
speck1922,"Speck, 1922","Speck, F. G. 1922. Beothuk and Micmac. Indian Notes and Monographs, Miscellaneous Series No. 22. Museum of the American Indian, Heye Foundation, New York."
speck1923,"Speck, 1923","Speck, F. G. 1923. Mistassini Hunting Territories in the Labrador Peninsula. American Anthropologist 25:425-471."
spencerandgillen1899,"Spencer and Gillen, 1899","Spencer, B., and F. J. Gillen 1899. The Native Tribes of Central Australia. Macmillan, London."
spencerandgillen1927,"Spencer and Gillen, 1927","Spencer, B., and F. J. Gillen 1927. The Aruntas: A Study of Stone Age People. Macmillan, London."
spencer1959,"Spencer, 1959","Spencer, R. F. 1959. The North Alaskan Eskimo: A Study in Ecology and Society. Bureau of American Ethnology Bulletin No. 171. Smithsonian Institution, Washington, D.C."
spencer1966,"Spencer, 1966","Spencer, B. 1966. Native Tribes of the Northern Territory of Australia. Anthropological Publications, Oosterhout, the Netherlands."
spierandsapir1930,"Spier and Sapir, 1930","Spier, L. 1930. Klamath Ethnography. University of California Publications in American Archaeology and Ethnography, Vol. 30. University of California Press, Berkeley."
spier1930,"Spier, 1930","Spier, L. 1930. Klamath Ethnography. University of California Publications in American Archaeology and Ethnography, Vol. 30. University of California Press, Berkeley."
spier1978,"Spier, 1978","Spier, R.F. G. 1978. Foothill Yokuts. In California, edited by R. Heizer, pp. 471-484. Handbook of North American Indians, Vol. 8. Smithsonian Institution, Washington, D.C."
spinden1908,"Spinden, 1908","Spinden, H. J. 1908. The Nez Perce Indians. Memoirs of the American Anthropological Association, Vol. 2. American Anthropological Association, Lancaster, Penn."
spittel1945,"Spittel, 1945","Spittel, R. L. 1945. Wildreylon: Describing in Particular the Lives of the Present-Day Veddahs. General Publishers, Colombo, Ceylon."
stanner1933,"Stanner, 1933","Stanner, W. E. H. 1933. The Daly River Tribes: A Report of Field Work in North Australia. Oceania 3:377-405."
stearman1989,"Stearman, 1989","Stearman, A. M. 1989. Yuqui: Forest Nomads in a Changing World. Holt, Rinehart and Winston, New York."
steensby1910,"Steensby, 1910","Steensby, H. P. 1910. Contributions to the Ethnology and Anthropogeography of the Polar Eskimos. Bianco Luno, Copenhagen."
stern1934,"Stern, 1934","Stern, B. J. 1934. The Lummi Indians of Northwestern Washington. Columbia University Press, New York."
steward1933,"Steward, 1933","Steward, J. H. 1933. Ethnography of the Owens Valley Paiute. University of California Publications in American Archaeology and Ethnology, Vol. 33, Pt. 3. University of California Press, Berkeley. In. Grosscup, G. L. 1977. Notes on Boundaries and Culture of the Panamint Shoshone and Owens Valley Paiute. University of California Archaeological Research Facility Contributions 35(8): 109-150. Berkeley."
steward1936,"Steward, 1936","Steward, J. H. 1936. The Economic and Social Basis of Primitive Bands. In Essays in Anthropology Presented to Alfred Louis Kroeber, edited by R. H. Lowie, pp. 331-350. University of California Press, Berkeley."
steward1938,"Steward, 1938","Steward, J. H. 1938. Basin-Plateau Aboriginal Sociopolitical Groups. Bureau of American Ethnology Bulletin No. 120. Smithsonian Institution, Washington, D.C."
steward1974a,"Steward, 1974a","Steward, J. H. 1974a. Aboriginal and Historical Groups of the Ute Indians of Utah: An Analysis. In Ute Indians I, pp. 366-406. American Indian Ethnohistory: California and Basin Plateau Indians. Garland, New York."
