var_id,code,description,name
WNAI337,3,"Local society is composed of several residential kin groups which are formally united into villages or bands, and this political unit is further combined with others to form a tribe (several bands or several villages, the latter often being referred to as ""districts""). These larger units may or may not convene in toto",Tribe/district
WNAI338,NA,Missing data,Missing data
WNAI338,1,No organization beyond the residential kin group joins together in common defense during warfare or raids,Residential kin grup
WNAI338,2,"No organization beyond the local society--village or band, whether predominantly kin or nonkin--joins together in common defense during warfare and raids; yet extralocal groups do not customarily join together in common defense",Formal village/bands
WNAI338,3,Local and extralocal organization (tribe or district of villages) commonly and customarily join together for common defense against warfare and raids,Tribe/district
WNAI339,NA,Missing data,Missing data
WNAI339,1,No organization beyond the residential kin group joins together to distribute food in times of scarcity,Residential kin grup
WNAI339,2,"No organization beyond the local society--village or band--joins together to distribute food in times of scarcity (rating is applied also to villages wherein village chief had storehouse and duty to feed needy, if formal village chief was present)",Formal village/bands
WNAI339,3,"Extralocal organizations such as tribes or districts, commonly and customarily join together to distribute food in times of scarcity",Tribe/district
WNAI340,NA,Missing data,Missing data
WNAI340,1,No organization beyond the residential kin group joins together to allow access to important subsistence resources,Residential kin grup
WNAI340,2,No organization beyond the village or band which joins together to allow access to important subsistence resources,Formal village/bands
WNAI340,3,Extralocal tribe or district organization commonly and customarily join together to allow access to the important subsistence resources,Tribe/district
WNAI341,NA,Missing data,Missing data
WNAI341,1,No political organization,No pol org present
WNAI341,2,No political organization is invoked to allocate civic duties,No pol org invoked
WNAI341,3,The village or band organization is invoked to allocate civic duties,Villages/bands
WNAI341,4,The tribe or district organization is invoked to allocate civic duties,Tribe/district
WNAI342,NA,Missing data,Missing data
WNAI342,1,No alliances are formed with other groups,No alliances
WNAI342,2,Residential kin group form alliances with other groups from time to time,Residentl kin groups
WNAI342,3,Village or band organization is invoked to form alliances with other groups,Villages/bands
WNAI342,4,Tribe or district organization is invoked to form alliances with other groups,Tribe/district
WNAI343,NA,Missing data,Missing data
WNAI343,1,No political organization or third-party arbitration between litigants,No polorg/no 3d part
WNAI343,2,"No political organization, but mediation or arbitration between litigants by third party occurs",No polorg/3d prt arb
WNAI343,3,Village or band organization is invoked to punish crimes,Village/band
WNAI343,4,Tribe or district organization is invoked to punish crimes,Tribe/district
WNAI344,NA,Missing data,Missing data
WNAI344,1,No tribal sodality,No tribal sodality
WNAI344,2,A tribal sodality that includes all mature males in the society. It excludes all others from membership,All mature males
WNAI344,3,A tribal sodality that includes all mature women in the society. It excludes all others from membership,All mature females
WNAI344,4,"Both male and female tribal sodalities, one for each sex",1 for each sex
WNAI344,5,A single tribal sodality that is composed of all the mature males and females in the society,1 all mature mn&wmn
WNAI344,6,"A single tribal sodality that is composed of all the mature males and females in the society, but there are several different chapters of the sodality in the local community (e.g., Western Pueblo Kachina cults)",1 mn&wmn + chapters
WNAI344,7,"A tribal sodality that includes all mature males in the society, but there are several different chapters of the sodality in the local community",1 for men + chapters
WNAI345,NA,Missing data,Missing data
WNAI345,1,No restricted sodalities,No restrict sodality
WNAI345,2,Restricted sodality or sodalities for men only,Men only
WNAI345,3,Restricted sodality or sodalities for women only,Women only
WNAI345,4,Restricted sodality or sodalities for a select(sometimes self-selected) number of men and women,Selected members
WNAI345,5,2 and 3,2 and 3
WNAI345,6,2 and 4,2 and 4
WNAI345,7,"2, 3, and 4","2, 3 and 4"
WNAI346,NA,Missing data,Missing data
WNAI346,1,No restricted sodalities,No restrict sodality
WNAI346,2,No dominance in numbers of sodalities or functions of sodalities by male groups over female groups,No domin mn over wmn
WNAI346,3,Male sodalities outnumber and were more important in function than female sodalities,Men sodality dominat
WNAI346,4,Female sodalities outnumber and were more important in function than male sodalities,Women sodal dominate
WNAI347,NA,Missing data,Missing data
WNAI347,1,No restricted sodalities,No restrict sodality
WNAI347,2,"Performed religious rituals (including rituals for fertility, weather control, etc.), dances, songs, etc.",Religious rituals
WNAI347,3,Performed health and curing ceremonies,Health and curing
WNAI347,4,"Performed political services including, perhaps, defending the larger society or conducting raids for the larger society",Political services
WNAI347,5,Both 2 and 3,2 and 3
WNAI347,6,Both 2 and 4,2 and 4
WNAI347,7,Both 3 and 4,3 and 4
WNAI347,8,"All 2, 3, and 4","2, 3 and 4"
WNAI347,9,"Performed economic services, e.g., hunting for larger society, in addition to 2, 3, and 4","Econ services + 2,3,4"
WNAI348,NA,Missing data,Missing data
WNAI348,1,No restricted sodalities,No restrict sodality
WNAI348,2,Sodality members performed all sodality functions in secret--not for public,Secret performances
WNAI348,3,Sodality members performed all sodality functions (except initiations) in public,Public performances
WNAI348,4,Some restricted sodality functions were performed in secret; some were partly public,Secret & public
WNAI349,NA,Missing data,Missing data
WNAI349,1,No restricted sodalities,No restrict sodality
WNAI349,2,"Restricted sodalities perform for the benefit of members only (e.g., personal dances, spirit seekings health improvement, and the like)",Benefit members only
WNAI349,3,"Restricted sodalities perform for the benefit of nonmembers in the society at large (e.g., to cure nonmembers, to insure good crops or rain, to entertain with fine dances, and so forth)",Benefit nonmembers
WNAI349,4,Restricted sodalities perform at times for the benefit of members and at times for the benefit of nonmembers,Some ben mem/some non
WNAI349,5,"The society has some restricted sodalities that are wholly for the benefit of members, and some that are for the benefit of members and nonmembers",Res sd mem/rs sd non
WNAI350,NA,Missing data,Missing data
WNAI350,1,No clubs and age-classes,No clubs/age classes
WNAI350,2,"Club(s) are present but are not divided into age-classes members only (e.g., personal dances, spirit seekings, health improvement, and the like)","Club, no age classes"
WNAI350,3,Club(s) are divided into age-classes,Club of age classes
WNAI351,NA,Missing data,Missing data
WNAI351,1,No clubs,No clubs
WNAI351,2,Members are men only,Men only
WNAI351,3,Members are women only,Women only
WNAI351,4,Members are men or women,Men or women
WNAI351,5,"Some for men only, some for women only",men clubs&womn clubs
WNAI352,NA,Missing data,Missing data
WNAI352,1,No duels between members of the same community,No duel same communy
WNAI352,2,"Duels between members of the same community, but never or rarely between kin","Duel in comm, not kin"
WNAI352,3,"Duels between members of the same village, band, district, or tribe, both between kin and nonkin",Duels with anyone
WNAI353,NA,Missing data,Missing data
WNAI353,1,No feuding,No feuding
WNAI353,2,Feuding is confined to kinship groups in the local community only,"Btwn kin grps, local"
WNAI353,3,Feuding is confined to kinship groups in either the local community or the extralocal organization (tribe or district) only,"Btwn kngrps,loc+exlo"
WNAI353,4,"Feuding occurs only among kinship groups in the local community and the extralocal organization, and between kinship groups which do not belong to the same local or extralocal organizations",Btwn any kin groups
WNAI353,5,Feuding occurs among extralocal groups only,Btwn extralocal grps
WNAI354,NA,Missing data,Missing data
WNAI354,1,No raids conducted,No raids
WNAI354,2,"Raids, but not for booty","Raids, not for booty"
WNAI354,3,Raids conducted for booty,Raids for booty
WNAI355,NA,Missing data,Missing data
WNAI355,1,No raids conducted,No raids
WNAI355,2,"Raids, but not for women","Raids, not for women"
WNAI355,3,Raids conducted for women,Raids for women
WNAI356,NA,Missing data,Missing data
WNAI356,1,No raids conducted,No raids
WNAI356,2,"Raids, but not for booty","Raids, not for slave"
WNAI356,3,Raids conducted for booty,Raids for slaves
WNAI357,NA,Missing data,Missing data
WNAI357,1,No raids conducted,No raids
WNAI357,2,"Raids, but not for prestige","Raids, not for prestg"
WNAI357,3,Raids conducted for prestige,Raids for prestige
WNAI358,NA,Missing data,Missing data
WNAI358,1,No raids conducted,No raids
WNAI358,2,"Raids, but not to fulfill visions or dream instructions","Raids, not by dreams"
WNAI358,3,Raids to fulfill visions or dream instructions,Raids fulfill dreams
WNAI359,NA,Missing data,Missing data
WNAI359,1,No raids conducted,No raids
WNAI359,2,"Raids, but not to avenge a death","Raids, not avenge dth"
WNAI359,3,Raids to avenge the death of a warrior,Raids avenge death
WNAI360,NA,Missing data,Missing data
WNAI360,1,No raids conducted,No raids
WNAI360,2,"Raids, but not to avenge poaching","Raids, not avenge pch"
WNAI360,3,Raids to avenge poaching,Raids aveng poaching
WNAI361,NA,Missing data,Missing data
WNAI361,1,Offensive raids are either rare or never occur (0-1 per year),Rare or never
WNAI361,2,Offensive raids are moderate (2-4 per year),Moderate (2-4/yr)
WNAI361,3,Offensive raids are frequent (>4 per hear),Frequent (>4per yr)
WNAI362,NA,Missing data,Missing data
WNAI362,1,Rarely or never raided by another group,Rare or never
WNAI362,2,Raided moderately (2-4 per year),Moderate (2-4/yr)
WNAI362,3,Raided frequently (>4 per hear),Frequent (>4per yr)
WNAI363,NA,Missing data,Missing data
WNAI363,1,No buffer zones present or mentioned in the literature,No buffer zone
WNAI363,2,"A buffer zone is recognized with another society (a different band or village if no tribal organization, a different tribe or district if tribal organization)",Buf zone w 1 society
WNAI363,3,"Buffer zones are recognized with more than one society (different bands or villages if no tribal or district organization, different tribes or districts if tribal organization)",Buf zones >1 society
WNAI364,NA,Missing data,Missing data
WNAI364,1,Warfare not present,Warfare absent
WNAI364,2,"Warfare very rarely engaged in, but if so it was primarily restricted to one part of the year","Rare, 1 season only"
WNAI364,3,"Warfare very rarely engaged in, but it occurred at any time during the year","Rare, yet any season"
WNAI364,4,"Warfare commonly engaged in, but when so it was restricted to one part of the year","Common,1 season only"
WNAI364,5,Warfare commonly engaged in during any time during the year,"Common, any season"
WNAI365,NA,Missing data,Missing data
WNAI365,1,No warfare,Warfare absent
WNAI365,2,Territorial expansion,Expand territory
WNAI365,3,Maintenance of own territory,Protect territory
WNAI365,4,Access to important resources,Access to resources
WNAI365,5,Booty,Booty
WNAI365,6,Slaves,Slaves
WNAI365,7,Glory and prestige,Glory and prestige
WNAI365,8,Religious prescription,Religion prescribes
WNAI365,9,"Some combination of 2, 3, 4, and 5 only","Some comb 2,3,4 & 5"
WNAI365,10,5 and 6 only,5 & 6
WNAI365,11,"Some combination of 5, 6, 7, and 8 only","Some comb 5,6,7 & 8"
WNAI365,12,Some combination of all items 2 through 8,Some comb of 2-8
WNAI366,NA,Missing data,Missing data
WNAI366,1,No permanent military organizations,No permannt military
WNAI366,2,One permanent military organization,1 perm military org
WNAI366,3,"More than one permanent military organization, but no ultimate leader",1+ perm mil no leadr
WNAI366,4,More than one permanent military organization with an ultimate leader (or council or leaders) with authority over all,1+ perm mil w leader
WNAI367,NA,Missing data,Missing data
WNAI367,1,No special fighting regalia,No spc fight regalia
WNAI367,2,Special weapons,Special weapons
WNAI367,3,Special armament,Special armament
WNAI367,4,Special dress,Special dress
WNAI367,5,Special insignias,Special insignias
WNAI367,6,"Some combination of 2, 3, 4, 5",Some comb 2 thru 5
WNAI368,NA,Missing data,Missing data
WNAI368,1,No public ceremonies associated with warfare or raids,No pub cer war-raid
WNAI368,2,Public ceremonies associated with preparation for conflicts only,Prepare for conflict
WNAI368,3,Public ceremonies associated with postconflict period only,Postconflict
WNAI368,4,Public ceremonies performed both before and after conflict,Befor&after conflict
WNAI369,NA,Missing data,Missing data
WNAI369,1,No major public ceremonies are performed,None performed
WNAI369,2,"One major public ceremony is performed in the cultural repertoire, but not on a regular, annual basis","1, not regularly"
WNAI369,3,"More than one major public ceremony is performed, but not necessarily on an annual basis","1+, not regularly"
WNAI369,4,"More than one major public ceremony is performed on a regular, at least annual basis","1, regularly(annual)"
WNAI369,5,More than one major public ceremony is performed each year,"1+,regularly(annual)"
WNAI370,NA,Missing data,Missing data
WNAI370,1,No public ceremony,No public ceremony
WNAI370,2,"Where residential kin group is the largest sovereign group, ceremonies are performed for self and other kin groups from local area only","Kin grp prfm, local"
WNAI370,3,"Where residential kin group is the largest sovereign group, ceremonies are performed not only for self and other kin groups from local area, but for people from distant areas as well--perhaps people of different dialects, languages, etc.","Kngrp prfm,loc/exloc"
WNAI370,4,"Where band or village is the largest sovereign group, ceremonies are performed for that group only","Bnd-vil prfm, self"
WNAI370,5,"Where band or village is the largest sovereign group, ceremonies are performed for that group as well as for people from distant (other) groups","Bnd-vil prfm,slf/oth"
WNAI370,6,"Where tribe or district is the largest sovereign group, ceremonies are performed for that group only","Trb-dst prfm, self"
WNAI370,7,"Where tribe or district is the largest sovereign group, ceremonies are performed for that group as well as for people from different (other) groups","Trb-dst prfm,slf/oth"
WNAI371,NA,Missing data,Missing data
WNAI371,1,No public ceremony,No public ceremony
WNAI371,2,Major public ceremony(s) predominantly sacred,Predominantly sacred
WNAI371,3,Major public ceremony(s) predominantly profane,Predominantly profane
WNAI371,4,Major public ceremony(s) both sacred and profane,Both sacred&profane
WNAI372,NA,Missing data,Missing data
WNAI372,1,No public ceremonies,No public ceremony
WNAI372,2,"Public ceremonies for success at farming, fishing, hunting, or gathering (this includes replenishment of subsistence resources)",Success extract/prod
WNAI372,3,Public ceremonies for the health and well-being of the community (this includes avenging a death),Health-comm wellbeing
WNAI372,4,"Public ceremonies to substantiate a claim to a new status, or to gain prestige, or both",Claim status/prestge
WNAI372,5,Public ceremonies to fulfill ritual prescriptions,Ritual prescription
WNAI372,6,2 and 3 only,2 and 3
WNAI372,7,2 and 4 only,2 and 4
WNAI372,8,2 and 5 only,2 and 5
WNAI372,9,3 and 4 only,3 and 4
WNAI372,10,3 and 5 only,3 and 5
WNAI372,11,"2, 3, and 4 only","2,3 and 4"
WNAI372,12,"2, 3, and 5 only","2,3 and 5"
WNAI372,13,"2, 4, and 5 only","2,4 and 5"
WNAI372,14,"3, 4, and 5 only","3,4 and 5"
WNAI372,15,"2, 3, 4, and 5","2,3,4, and 5"
WNAI373,NA,Missing data,Missing data
WNAI373,1,No public ceremonies,No public ceremony
WNAI373,2,No gifts are exchanged at public ceremonies,No gifts@public cer
WNAI373,3,Male-female pairs exchange gifts at some ceremonials. Most ceremonies have no gift exchange,Ml-fem prs exch@some
WNAI373,4,Gifts are exchanged at public ceremonies,Gift exch@public cer
WNAI373,5,"Gifts are pooled at ceremonies by everyone who attends--locals or not--then distributed to all who attend or participate, including the local hosts",All pool&redistribut
WNAI373,6,Gifts are given by hosts (sponsors) to those in attendance. There is no immediate exchange,Hosts to guests
WNAI373,7,"Gifts are exchanged at some ceremonies, given from hosts to guests at some ceremonies, and given from guests to hosts at some ceremonies","4,6 &guests to hosts"
WNAI374,NA,Missing data,Missing data
WNAI374,1,No gifts,No gifts
WNAI374,2,"All guests receive, in theory, equal gifts",Guests rec equal
WNAI374,3,Guests receive more or better gifts depending on their rank,More/better by rank
WNAI374,4,Guests receive more or better gifts depending on the distance they travel to attend the ceremony,Mr/btr-distance trav
WNAI374,5,"Guests receive gifts in an order related to the distance they have traveled; the further they travel, the earlier they receive a gift during the distribution of gifts",Order rcv-dist travl
WNAI374,6,Both 3 and 4,3 and 4
WNAI374,7,Both 3 and 5,3 and 5
WNAI374,8,Guests (or reciprocants) receive gifts consonant with their contribution to the ceremony--material or spiritual,Gifts=contr to cermy
WNAI374,9,Both 2 and 8,2 and 8
WNAI374,10,Both 8 and 4,4 and 8
WNAI374,11,Guests receive whatever they request,Gifts by request
WNAI374,12,Gifts to children only,Children only
WNAI375,NA,Missing data,Missing data
WNAI375,1,No public ceremonies,No public ceremony
WNAI375,2,Public ceremonies sponsored and performed by kinship groups only,Spsr-prf by kingroup
WNAI375,3,Public ceremonies sponsored and performed by restricted sodalities only,Spsr-prf by rest sod
WNAI375,4,"Public ceremonies sponsored and performed under the leadership of political (or theocratic) authorities--anyone in band, village, tribe, or district can be called into service in the conduct of the ceremony",Pol ldr dir prfrmers
WNAI375,5,"Society has several public ceremonies, some are 2, some 3, and some are both 2 and 3","Several 2, 3 and 2+3"
WNAI375,6,"Society has several public ceremonies, some are 2, and some 4","Several 2, several 4"
WNAI375,7,"Society has several public ceremonies, some are 3, and some 4","Several 3, several 4"
WNAI375,8,"Society has several public ceremonies, some are 2, some3, and some 4","Some 2,some 3,some 4"
WNAI375,9,"Public ceremonies not sponsored in the formal sense, though directed by a ritualist or shaman with the economic help of the community (nominal sponsorship of chief or headman)","No sps,rlg di,cm hlp"
WNAI375,10,"Society has several public ceremonies, some are 3, some 4, and some are both 3 and 4","Some3,some4,some3&4"
WNAI375,11,Public ceremonies sponsored and performed by moieties under the leadership of moiety chiefs,Moiety sponsor-prfrm
WNAI375,12,"Society has several ceremonies, some are sponsored and performed by kinship groups (2), and some are sponsored nominally by shamans (or spiritual leaders)","Some 2, some shaman/spir. Leader"
WNAI375,13,"The formal sponsor is any individual, the actual sponsor is a shaman, and the entire community contributes to ceremony; also, kinship groups (2) sponsor and perform such ceremonies as marrying and naming feasts","Some 2, some by ind + shaman/spir.leader + comm."
WNAI376,NA,Missing data,Missing data
WNAI376,1,No private ceremonies,No private ceremony
WNAI376,2,Private ceremonies restricted to local members of a select organization,Rstr loc mem slct org
WNAI376,3,Private ceremonies restricted to members of select organization and their counterparts in other communities,2+slct mem other com
WNAI376,4,"Some private ceremonies restricted to local members (2), and some include counterparts in other communities (3)","Some 2, some 3"
WNAI377,NA,Missing data,Missing data
WNAI377,1,"Outdoors, no structure of any kind","Outdoors, no strctre"
WNAI377,2,"In entire house, men leave","House, men leave"
WNAI377,3,In a screened off part of house,Screened part house
WNAI377,4,In a special hut or enclosure,Special hut/enclosure
WNAI377,5,Outdoors or in a house vacated by men,1 or 2
WNAI377,6,In hut or in screened off part of house,3 or 4
WNAI377,7,"In entire house, men do not leave","House, men stay"
WNAI377,8,Outdoors in pit,Outdoors in pit
WNAI378,NA,Missing data,Missing data
WNAI378,1,No special position,No special position
WNAI378,2,Kneeling,Kneeling
WNAI378,3,Squatting,Squatting
WNAI378,4,Standing or stooping,Standing or stooping
WNAI378,5,Both kneeling and squatting,Kneeling & squatting
WNAI379,NA,Missing data,Missing data
WNAI379,1,No special position,No special position
WNAI379,2,Sitting,Sitting
WNAI379,3,Lying on back or reclining backwards,Lying bck/recl bckwd
WNAI379,4,Both sitting and lying on back or reclining backwards,2 or 3
WNAI380,NA,Missing data,Missing data
WNAI380,1,No special attitude or ambivalent attitude toward twins reported,No spcl/ambiv attitd
WNAI380,2,Feared or not wanted or one killed,Fear/unwanted/killed
WNAI380,3,Esteemed or desired,Esteemed or desired
WNAI381,NA,Missing data,Missing data
WNAI381,1,"3, 6, or 9","3, 6, or 9"
WNAI381,2,"4, 8, or 12","4, 8, or 12"
WNAI381,3,"5, 10, or 15","5, 10, or 15"
WNAI381,4,"7 or some number other than a multiple of 3, 4, or 5",7 or # not X 3/4/5
WNAI382,NA,Missing data,Missing data
WNAI382,1,None,No cradle A type
WNAI382,2,Flat board(s),Flat board
WNAI382,3,"Flat, but made of rods, slats, or basketry materials woven together",Flat rods/slats/bskt
WNAI382,4,Upright type of basketry cradle,Upright basketry
WNAI382,5,Both flat board(s) and flat woven types,2 and 3
WNAI382,6,Upright type and flat type basketry cradles,"Baskets,flat&upright"
WNAI382,7,Flat board and sitting basket,2 & sitting basket
WNAI383,NA,Missing data,Missing data
WNAI383,1,None,No cradle B type
WNAI383,2,"Wood container, dugout, or sewn box",Wood/dugout/sewn box
WNAI383,3,Bark,Bark
WNAI383,4,Hollowed boards--neither flat nor dugout,Hollowed boards
WNAI383,5,Deep trough frame covered with buckskin,Trough cvrd w bckskn
WNAI384,NA,Missing data,Missing data
WNAI384,1,No nicknames or common names of address,No nick/common names
WNAI384,2,Nicknames or common names of address only,Nick-/common address
WNAI384,3,"Nicknames or common names of address, plus special names with ritual significance or incorporeal property significance",Nck-/comn+rit/inc nm
WNAI384,4,Nicknames plus special names that were not regarded as having incorporeal property significance,Nck+special(not inc)
WNAI384,5,Special names treated as being ritually significant or as having incorporeal property significance; very few nicknames,Spcl ritual/incrp nm
WNAI384,6,"Special sib names for women, plus 4 for men",Sib nm wmn+4 spc mn
WNAI385,NA,Missing data,Missing data
WNAI385,1,Name is bestowed on infant before birth,Name before birth
WNAI385,2,Name is bestowed shortly after birth (a few days),Soon after birth
WNAI385,3,Name is bestowed during infancy (up to about 2 years),Up to 2 years
WNAI385,4,Name is bestowed sometime during late childhood or puberty,Late child/puberty
WNAI385,5,"Names are acquired throughout adult life, and include teknonymy",Thru adulthood+tknmy
WNAI385,6,2 and 3,2 and 3
WNAI385,7,2 and 4,2 and 4
WNAI385,8,2 and 5,2 and 5
WNAI385,9,3 and 4,3 and 4
WNAI385,10,3 and 5,3 and 5
WNAI385,11,4 and 5,4 and 5
WNAI385,12,"2, 4, and 5","2, 4, and 5"
WNAI385,13,"3, 4, and 5","3, 4, and 5"
WNAI385,14,"2, 3, 4, and 5","2, 3, 4, and 5"
WNAI386,NA,Missing data,Missing data
WNAI386,1,No name is considered important,No name mst import
WNAI386,2,Most important name is not necessarily bestowed by any relative,Not nec by relative
WNAI386,3,"Most important name is not necessarily bestowed by any particular kinsmen or affine, but can be achieved by a person for himself (herself) through great deeds-- economic (potlatch, for example), warfare, religious, spirit quest, and so on",Usually achieved
WNAI386,4,Most important name is bestowed by parents,By parents
WNAI386,5,Most important name is bestowed by maternal relatives,Maternal relatives
WNAI386,6,Most important name is bestowed by paternal relatives,Paternal relatives
WNAI386,7,"Most important name is bestowed by paternal or maternal relatives, but also must be achieved through great deeds--economic, warfare, religious, spirit quest, etc.",5 or 6+must achieve
WNAI386,8,"Most important name is from maternal or paternal relatives, achievement not critical",5 or 6
WNAI387,NA,Missing data,Missing data
WNAI387,1,No feast or public ceremony,"Name,no fst/pub cery"
WNAI387,2,"Public ceremony, but no feast or giving of gifts","Pub cer,no feast/gft"
WNAI387,3,Public ceremony accompanied by feast but no giving of gifts,"Pub cer&feast,no gft"
WNAI387,4,Public ceremony accompanied by giving of gifts but no feast,"Pub cer&gft,no feast"
WNAI387,5,Public ceremony accompanied by both giving of gifts and feasting,Pub cer+gifts&feast
WNAI388,NA,Missing data,Missing data
WNAI388,1,No private ceremony,Name no priv ceremny
WNAI388,2,Private ceremony in which kin offer gifts to person named only,"Pvt,kin gft to named"
WNAI388,3,Private ceremony in which gifts are given to those in attendance by the parents or grandparents of the person named only,"Prv,gifts to guests"
WNAI388,4,Private ceremony in which gifts are exchanged between nuclear family of the named and those in attendance,"Prv,gft btw gsts&fam"
WNAI388,5,"Private ceremony with feast, but no gifts","Prv w feast,no gifts"
WNAI388,6,Private ceremony where gift is given to the namer(s) only,"Priv, gifts to namer"
WNAI388,7,"Private ceremony where namer gives gift to child, child's parents might defer reciprocation or return a gift immediately","Nmr gft nmd,prnt rcp"
WNAI389,NA,Missing data,Missing data
WNAI389,1,None,GP no seclusion
WNAI389,2,In dwelling,In dwelling
WNAI389,3,In separate hut,In separate hut
WNAI389,4,Both,2 and 3
WNAI390,NA,Missing data,Missing data
WNAI390,1,None,GP no seclusion
WNAI390,2,In permanent ceremonial structure,Permnt cer structure
WNAI390,3,In ceremonial enclosure,Ceremonial enclosure
WNAI390,4,"Outdoors, no structure or enclosure","Outdoor,no strc/encl"
WNAI391,NA,Missing data,Missing data
WNAI391,1,No rites,No girls pbrty rite
WNAI391,2,3 or 6,3 or 6
WNAI391,3,"4, 8, or 16","4, 8, or 16"
WNAI391,4,5 or 10,5 or 10
WNAI391,5,"7 or a multiple of some number other than 3, 4, or 5","7 or# not X of 3,4,5"
WNAI392,NA,Missing data,Missing data
WNAI392,1,No running,GP no running
WNAI392,2,Running daily,Running daily
WNAI392,3,Running once or twice,Running once / twice
WNAI393,NA,Missing data,Missing data
WNAI393,1,None,GP no drink taboo
WNAI393,2,Cold water taboo,Cold water
WNAI393,3,Must drink through tube,Must drink thru tube
WNAI393,4,Cold water taboo and must drink through tube,2 and 3
WNAI393,5,Stale water taboo,Stale water
WNAI393,6,Stale water taboo and must drink through tube,5 and 3
WNAI394,NA,Missing data,Missing data
WNAI394,1,None,GP no food taboo
WNAI394,2,Fresh food taboo,Fresh food
WNAI394,3,Hot food taboo,Hot food
WNAI394,4,Salt taboo,Salt
WNAI394,5,Stale food taboo,Stale food
WNAI394,6,Both hot food and fresh food taboo,2 and 3
WNAI394,7,Both hot food and salt taboo,3 and 4
WNAI394,8,Fresh food (meat) and salt taboo,2(meat) and 4
WNAI394,9,"Fresh food, hot food, and salt taboo","2,3,and4"
WNAI395,NA,Missing data,Missing data
WNAI395,1,No special posture,GP no special posture
WNAI395,2,Sitting or squatting,Sitting or squatting
WNAI395,3,Lying on or near heated spot,Lay on heated spot
WNAI395,4,Lying on unheated spot,Lay on unheated spot
WNAI395,5,Sitting and reclining (sometimes day/night differences),Sitting & reclining
WNAI396,NA,Missing data,Missing data
WNAI396,1,No bathing,GP no bathing
WNAI396,2,Outdoors in cold water,Outside in cold watr
WNAI396,3,Indoors with sponge bath and/or warm water,Inside sponge/wrm wtr
WNAI396,4,Both outdoors in cold water and indoors with sponge bath and/or warm water,2 and 3
WNAI397,NA,Missing data,Missing data
WNAI397,1,No public ceremony,GP no public dancing
WNAI397,2,Girl does not dance at public ceremony,Girl does not dance
WNAI397,3,Girl dances at public ceremony,Girl dances
WNAI398,NA,Missing data,Missing data
WNAI398,1,No public ceremony,GP no public cermny
WNAI398,2,"Not repeated, given only once",Given only once
WNAI398,3,Repeated,Repeated
WNAI399,NA,Missing data,Missing data
WNAI399,1,No private ceremony,GP no private cermny
WNAI399,2,"Private ceremony for pubescent girl and a few close female friends and/or relations, usually from within the community",Female frnd/rel locl
WNAI399,3,"Private ceremony for pubescent girl and some near kin and/or friends, both sexes, usually aged, usually from within the community",Two sex frnd/rel locl
WNAI399,4,"Same as 2, yet extralocal invitees",2 + extralocal
WNAI399,5,"Same as 3, yet extralocal invitees",3 + extralocal
WNAI399,6,Private ceremony for girl and proctor only,Girl & proctor only
WNAI399,7,"Private ceremony for kin and friends, as at 3; girl and others dance; ceremony is repeated",3 + dance + repeated
WNAI400,NA,Missing data,Missing data
WNAI400,1,None,No dom contain crpse
WNAI400,2,"Only blanket, hide, or mat around corpse",Basket/hide/mat only
WNAI400,3,Basket,Basket
WNAI400,4,"Pot, or basket, or pit for remains of cremation",Pot/basket/pit remns
WNAI400,5,"Small shed houses, canoes, or boxes",Shed/canoe/box
WNAI401,NA,Missing data,Missing data
WNAI401,1,Inhumation,Inhumation
WNAI401,2,"On surface, or on slightly raised platform, or in rock crevice, rock shelter, or cave",Srfc/crevc/rock/cave
WNAI401,3,"In tree or on high scaffold, or top of totem pole",Tree/scafld/totem pl
WNAI401,4,Cremation,Cremation
WNAI401,5,"Tree or scaffold, followed by inhumation",Tree/scaffold then 1
WNAI401,6,Inhumation and cremation,1 and 4
WNAI402,NA,Missing data,Missing data
WNAI402,1,Extended,Burial-extended pstn
WNAI402,2,Flexed,Burial-flexed positn
WNAI402,3,Either extended or flexed,Burial positn 1 or 2
WNAI403,NA,Missing data,Missing data
WNAI403,1,No removal of dying person or corpse from house,Dying/crpse no remve
WNAI403,2,Through wall of house,Dying/crpse thr wall
WNAI403,3,Through door of house,Dying/crpse thr door
WNAI403,4,Through wall or door,Dying/corpse 3 or 4
WNAI404,NA,Missing data,Missing data
WNAI404,1,Dying person abandoned in house,Die abandon in house
WNAI404,2,Dying person removed from house before death,Die rmve befre death
WNAI404,3,Corpse removed from house after death,Crpse rmve aftr death
WNAI404,4,"Remove before death if possible, otherwise immediately after death",Rmv bfr/immed after
WNAI404,5,Removed immediately upon death,Crps rmv immd at dth
WNAI404,6,"If person dies in house, house and corpse are burned",Burn house w corpse
WNAI405,NA,Missing data,Missing data
WNAI405,1,No special treatment,No spcl trtm hse dth
WNAI405,2,"Destroyed, burned, or abandoned permanently",Dstry/burn/aband hse
WNAI405,3,Torn down and moved,Dismantle & move hse
WNAI405,4,Exorcised and/or abandoned only temporarily,Exrcse&/abnd hse tmp
WNAI405,5,Either 2 or 3,2 or 3
WNAI405,6,Either 2 or 4,2 or 4
WNAI405,7,Either 3 or 4,3 or 4
WNAI405,8,Items 2 and 3 and 4,2 and 3 and 4
WNAI406,NA,Missing data,Missing data
WNAI406,1,None,No sacrifice @ death
WNAI406,2,Dogs and/or other (pre-European) domesticated animals killed (or freed or given away),Dog sacrf/gift@death
WNAI406,3,"Slaves or captives killed (or freed, if this is prestigious)",Slav/captv sacrf@dth
