"id","society_name","Reported_Lat","Reported_Lon","source","iso","longitude","latitude","AnnualMeanTemperature","AnnualTemperatureVariance","TemperatureConstancy","TemperatureContingency","TemperaturePredictability","AnnualMeanPrecipitation","AnnualPrecipitationVariance","PrecipitationConstancy","PrecipitationContingency","PrecipitationPredictability","MeanGrowingSeason_duration","NetPrimaryProductivity","BirdDiversity","MammalDiversity","AmphibianDiversity","PlantDiversity","Elevation","Slope"
"88","Murngin__Yolngu_",-12.93,135.84,"Binford","duj",135.84,-12.93,26.8836666666667,4.18540606060606,0.49342661576516,0.19499102349141,0.688417639256571,109.9415,21665.0878833333,0.225142380773461,0.465849309611551,0.690991690385013,6,411236564992,153.270728529613,43,20,1153.11,70.728889465332,1.09314277214238
"89","Jeidji__Forest_River_",-15.55,128.19,"Binford",NA,128.19,-15.55,28.271,12.5584636363636,0.409615431990322,0.24093309943305,0.650548531423372,64.8551666666667,9741.28578939394,0.179717276867843,0.416212195382397,0.595929472250239,4,111250980864,193.869794256912,39.759478336137,27.923303702658,836.338,226.566024780273,1.6971879496442
"90","Wikmunkan",-13.47,142,"Binford","wim",142,-13.47,25.9843333333333,4.31895757575758,0.489022343419114,0.199446631526358,0.688468974945472,107.431166666667,23090.0762136364,0.206470615284992,0.381191243824811,0.587661859109803,5,477322838016,184.898475942014,35.4854260375342,21.0485099928706,2002.49,57.9591674804688,NA
"91","Kakadu",-13.13,132.95,"Binford",NA,132.95,-13.13,26.2353333333333,5.89001818181818,0.464518023465749,0.206346713985301,0.67086473745105,99.2016666666667,16432.306669697,0.282349298081044,0.398087793960305,0.68043709204135,6,328468987904,188.78404652355,49.5092595651943,23.6016557979917,974.157,268.150848388672,1.0339423911617
"92","Numggubuyu",-13.76,135.98,"Binford",NA,135.98,-13.76,26.8528333333333,6.83592575757576,0.458632643581322,0.219651401741021,0.678284045322343,102.132666666667,19557.5398666667,0.227979790716942,0.413451452572996,0.641431243289939,6,57434906624,147.085842039955,NA,20,1130.63,32.9144096374512,NA
"93","Yintjingga",-14,143.5,"Binford",NA,143.5,-14,26.1118333333333,4.75243787878788,0.485578921937751,0.197625032998915,0.683203954936666,104.5365,21641.1876075758,0.233135872586269,0.284721194694498,0.517857067280767,5,500225867776,215.254680473673,54.2006974523612,24.9869935734802,2048.6,30.0677680969238,2.61498845679768
"94","Yir-yoront",-15,142.17,"Binford","yiy",142.17,-15,26.4423333333333,6.70732727272727,0.453964628335594,0.20891840450705,0.662883032842644,96.0235,21922.3577984849,0.153051375776139,0.450693257184634,0.603744632960773,4,252220669952,159.552680620525,21.3252914139095,16.1604464076436,1878.82,38.7958335876465,NA
"95","Tiwi",-11.59,130.87,"Binford","tiw",130.87,-11.59,27.5073333333333,2.51208484848485,0.530194638265825,0.140148338651178,0.670342976917003,126.066,24744.8648606061,0.194098849789892,0.458779625681333,0.652878475471226,6,457183756288,151.213970044513,29,3,1087.57,13.5957183837891,1.03763942986869
"96","Kuku-yalanji",-15.92,145.32,"Binford",NA,145.32,-15.92,25.0821666666667,5.33530454545455,0.48234388308748,0.210925657016631,0.693269540104111,149.338,30137.1792666667,0.259012311293659,0.201629389590973,0.460641700884632,8,68782628864,269.568805245878,63.1950687525902,37.8304563335552,2533.79,209.018768310547,3.94930468852821
"97","Groote-eylandt",-14,136.62,"Binford",NA,136.62,-14,26.3168333333333,7.91244090909091,0.447997438958806,0.229505846132457,0.677503285091263,97.5971666666667,18302.5634318182,0.207762297505835,0.437593308044676,0.645355605550511,6,341914025984,88.8505871135986,24,NA,1394.93,37.5170707702637,1.18182751050363
"98","Walmbaria",-14.34,144.22,"Binford",NA,144.22,-14.34,25.3325,4.64936515151515,0.486395958440576,0.197666212756638,0.684062171197214,120.779166666667,23996.6970409091,0.26307847413347,0.252096490158459,0.515174964291929,7,447164940288,219.119272519172,50.9071642862585,26,NA,71.8506774902344,1.47715033074741
"99","Mulluk",-13.58,130.58,"Binford",NA,130.58,-13.58,26.816,6.12974545454545,0.466125168451481,0.198917652254209,0.66504282070569,100.0095,17340.8645954545,0.205265012386815,0.445418977803596,0.65068399019041,5,430848409600,187.895346936389,45.7941738580441,24,883.953,111.638610839844,1
"100","Worora",-15.32,124.72,"Binford",NA,124.72,-15.32,27.8278333333333,7.52654393939394,0.452377535916381,0.215715753424755,0.668093289341136,91.221,18717.5474121212,0.186513677069423,0.487288642453103,0.673802319522526,4,206634450944,183.154072299951,49.8295328456851,NA,998.157,6.37376594543457,NA
"101","Lungga",-16.91,127.83,"Binford",NA,127.83,-16.91,27.506,16.0787484848485,0.394306323210148,0.251297079833902,0.64560340304405,56.3395,7894.74531969697,0.175986606099036,0.398156726919031,0.574143333018067,4,147145080832,158.790257471617,33.6583083922899,18.7122404391131,826.383,452.248046875,1.18816343502042
"102","Lardil",-16.3,139.3,"Binford",NA,139.3,-16.3,27.0456666666667,11.9993727272727,0.411502282266381,0.236126604329813,0.647628886596195,71.5696666666667,13703.9788727273,0.248409735652244,0.390558331587654,0.638968067239898,4,53527760896,68.44361310136,4,NA,NA,6.86708879470825,1.05013801950933
"103","Kaiadilt",-16.94,139.28,"Binford",NA,139.28,-16.94,27.0735,13.6179560606061,0.39858139035275,0.235341141451451,0.633922531804201,66.364,12954.7181151515,0.183938136576198,0.417971437858683,0.60190957443488,4,60903170048,NA,26.714694902956,NA,1309.67,14.4700946807861,NA
"104","Karadjeri",-18.92,121.21,"Binford",NA,121.46,-19.17,27.1968333333333,19.3005378787879,0.380673681276345,0.240758517533022,0.621432198809367,27.1213333333333,2860.70310606061,0.21079489328385,0.286354458345682,0.497149351629532,3,54509891584,NA,21.778691425145,NA,1042.64,5.26285028457642,NA
"105","Mamu",-17.64,145.84,"Binford",NA,145.84,-17.64,23.7335,8.98514696969697,0.435717335967454,0.226207574783359,0.661924910750813,145.458666666667,28020.9878515152,0.255802182838478,0.171215194146253,0.427017376984732,10,965640781824,278.981657632642,68.0821613214339,42.7200438116193,2188.01,460.595550537109,5.26185956559399
"106","Kariera",-20.88,118.27,"Binford","vka",118.27,-20.88,26.6838333333333,23.5220015151515,0.358087053031176,0.252485119205959,0.610572172237135,19.7696666666667,1488.04925757576,0.249481419109738,0.260549001933957,0.510030421043695,1,106657808384,134.356186215876,32,6,1183.56,59.4783325195312,1.00009405079027
"107","Warunggu",-18.41,145.61,"Binford",NA,145.61,-18.41,21.4756666666667,10.8959848484849,0.420268750978909,0.23184698501714,0.652115735996049,124.607,23383.1667727273,0.25272014811019,0.182235573245174,0.434955721355364,8,852369866752,275.672031075997,67.4044436668841,41.9061958568283,2188.01,458.891937255859,3.82699518522065
"108","Dj_aru",-19.16,130,"Binford",NA,130,-19.16,25.6958333333333,27.0856712121212,0.35235341943634,0.263197367719715,0.615550787156054,30.8391666666667,1968.47308939394,0.237737469238852,0.347006691246114,0.584744160484966,2,119787216896,127.153776348,20.7905321158074,6.62122732164916,677.596,384.3427734375,1
"109","Walbiri",-20,130.57,"Binford","wbp",130.57,-20,24.7603333333333,30.4738090909091,0.339862963317942,0.263294501278614,0.603157464596556,28.7916666666667,1522.50530606061,0.287437736734152,0.298902296200365,0.586340032934517,2,93227671552,116,26.621227321649,5,589.575,417.850555419922,NA
"110","Ngatjan",-17.36,145.56,"Binford",NA,145.56,-17.36,21.1336666666667,8.42750303030303,0.441693650908495,0.229280008916378,0.670973659824873,171.177166666667,35034.6516863636,0.287357905540504,0.176826450351924,0.464184355892428,11,966970245120,278.981657632642,68.0821613214339,45.0269533346825,2367.11,510.533081054688,5.26185956559399
"111","Mardudjara",-22.79,125.06,"Binford",NA,125.06,-22.79,24.911,35.5572666666667,0.328112941557771,0.279249082848745,0.607362024406516,17.3898333333333,550.623462121212,0.276086281976627,0.380710818178951,0.656797100155579,NA,60314746880,87.3824531906233,18,3,668.059,367.420013427734,NA
"112","Ildawongga",-22.93,127.18,"Binford",NA,127.18,-22.93,24.3121666666667,36.1627348484849,0.322988056686684,0.276434203391941,0.599422260078624,18.4353333333333,500.373957575758,0.334697327690177,0.340791989092336,0.675489316782513,NA,67884048384,84,23,3,605.487,485.047790527344,NA
"113","Pintubi",-22.86,129.44,"Binford",NA,129.44,-22.86,23.603,36.8483272727273,0.317271042891715,0.267964476506195,0.58523551939791,19.0671666666667,534.323777272727,0.34468243891581,0.282343811663862,0.627026250579673,NA,69263958016,95.2703408184432,23.5986412647618,2,565.261,482.036956787109,NA
"114","Undanbi",-27.28,153.24,"Binford",NA,153.24,-27.28,19.7258333333333,13.5373651515152,0.406594108950231,0.261001093215991,0.667595202166222,99.2711666666667,7229.56149545455,0.388252713771517,0.0710267269780961,0.459279440749613,12,62018052096,192.63299427079,56.9554300351948,27.3390794247389,2186.78,13.2481269836426,2.65354383808574
"115","Jinibarra",-27.25,152.87,"Binford",NA,152.87,-27.25,19.7258333333333,13.5373651515152,0.406594108950231,0.261001093215991,0.667595202166222,99.2711666666667,7229.56149545455,0.388252713771517,0.0710267269780961,0.459279440749613,12,929743634432,281.105910340662,62.4991792147964,39.9393973201671,1992.87,211.795837402344,1.85560402826464
"116","Karuwali",-24.41,141.64,"Binford",NA,141.64,-24.41,23.604,38.5044060606061,0.307693246816336,0.273360189277339,0.581053436093675,16.8838333333333,435.293340909091,0.302610841379576,0.153335695801291,0.455946537180866,NA,36850417664,142,23.971749737245,8,774.797,149.943893432617,NA
"117","Alyawara",-22.27,135.17,"Binford",NA,135.17,-22.27,22.8831666666667,35.1756590909091,0.313005239806591,0.25931572376477,0.572320963571361,19.4973333333333,711.094103030303,0.301386922736847,0.212412241925558,0.513799164662405,NA,64256077824,122.200507408674,25,6,745.664,425.479736328125,1.36361133805422
"118","Ngatatjara",-25.32,127.27,"Binford",NA,127.27,-25.32,22.1903333333333,38.7670393939394,0.313705084181381,0.288973632578432,0.602678716759814,14.8623333333333,201.96703030303,0.413766813022077,0.237573409524459,0.651340222546536,NA,66491924480,88,25,4,546.473,552.063598632812,NA
"119","Badjalang",-29.59,152.78,"Binford",NA,152.78,-29.59,17.8933333333333,17.8944696969697,0.384392741732053,0.276757297493868,0.661150039225922,95.7716666666667,4709.43261212121,0.426170250641011,0.0595136126762837,0.485683863317294,12,609733902336,275.83256573773,63.9517858662985,33.375106148677,1667.19,229.687774658203,1.19397557205322
"120","Pitjandjara",-26,130,"Binford",NA,130,-26,18.7435,39.9588439393939,0.309260091491196,0.287761147264086,0.597021238755282,16.413,96.2244636363637,0.474842031602385,0.116625562126188,0.591467593728573,NA,78876377088,100.419451907106,23,3,554.341,658.179138183594,1.70718122409009
"121","Dieri",-28.54,139.09,"Binford","dif",139.09,-28.54,21.2885,43.1961954545455,0.302824966030478,0.297222766555755,0.600047732586233,8.41433333333333,58.7162060606061,0.386934979335395,0.108253924838943,0.495188904174338,NA,26013427712,130.374743575259,19.8115473389722,5,589.484,59.6661109924316,NA
"122","Arenda__southern_",-26.09,135.52,"Binford",NA,135.52,-26.09,21.9933333333333,42.4831151515152,0.297253749346884,0.286575681025461,0.583829430372345,9.5045,103.99861969697,0.36697841558596,0.126865561641829,0.493843977227789,NA,43487391744,120.348312809548,24.7190272817144,5,581.1,164.784439086914,NA
"123","Jankundjara",-27,131.95,"Binford",NA,131.95,-27,18.8233333333333,38.2282757575758,0.312295552824644,0.282501778118753,0.594797330943398,13.919,83.7594939393939,0.4543115799318,0.120006362846341,0.57431794277814,NA,68160495616,102.130563621474,21,2.49714743060091,556.633,581.4013671875,1.00253812455208
"124","Arenda__northern_",-23.7,133.76,"Binford",NA,133.76,-23.7,20.2398333333333,39.9918075757576,0.299174109834144,0.249212157422346,0.54838626725649,17.1125,359.605095454546,0.318155504405749,0.138590936164349,0.456746440570098,NA,73434308608,145,30,4,686.539,698.461364746094,1.0917020235463
"125","Ualaria",-29.3,147.25,"Binford",NA,147.25,-29.3,20.0753333333333,40.4846181818182,0.307450674106809,0.277867888377188,0.585318562483997,26.9011666666667,537.673710606061,0.324382590349999,0.0450293966331674,0.369411986983166,1,125268779008,181.974459729876,25.9259217458175,14,1088.98,130.722503662109,NA
"126","Nakako",-27.31,128.19,"Binford",NA,128.19,-27.31,20.2886666666667,34.8364090909091,0.322087293391732,0.286322261649248,0.60840955504098,12.3036666666667,71.2512575757576,0.486467487757635,0.208580544800268,0.695048032557903,NA,59390959616,84.7336363022964,17.153069822631,3,517.536,426.002227783203,NA
"127","Ooldea",-30.38,131.81,"Binford",NA,131.81,-30.38,17.6688333333333,24.9967287878788,0.342240211193338,0.268148681535371,0.610388892728709,13.6771666666667,54.1353409090909,0.493597615907653,0.0852255552710525,0.578823171178706,NA,78631936000,81.3556026918908,17.5566261718742,NA,490.915,210.846664428711,1
"128","Barkindji",-32.4,142.25,"Binford",NA,142.25,-32.4,18.1213333333333,35.6868363636364,0.316306877744018,0.287963927113641,0.604270804857659,12.9431666666667,123.242356060606,0.34123722237101,0.0707550254333842,0.411992247804394,NA,76093898752,177,23.3462255164408,2,658.197,92.4013900756836,NA
"129","Karuna",-34.56,138.4,"Binford",NA,138.4,-34.56,15.7968333333333,20.2881136363636,0.359131213189237,0.244074763895654,0.603205977084891,38.9743333333333,829.539827272727,0.387968682797734,0.122408950444597,0.51037763324233,7,293536006144,228.782374550672,15.9807595828384,NA,932.477,6.98540163040161,1.33333337306976
"130","Wongaibon",-32.14,146.09,"Binford","wyb",146.09,-32.14,17.01,40.2870848484849,0.30558523614764,0.284261975743133,0.589847211890773,28.1066666666667,408.715875757576,0.37152978615496,0.042875098972546,0.414404885127506,5,161532805120,189.003455461007,20.3238886472257,10.3244682101579,899.253,307.103332519531,1.28121857561386
"131","Jaralde",-35.06,139.29,"Binford",NA,139.29,-35.06,15.0921666666667,15.1100772727273,0.379465580902267,0.231635849325745,0.611101430228012,30.7873333333333,416.914245454545,0.410201049428729,0.0962368382926456,0.506437887721374,6,265258270720,222.31637174297,17.9021050488699,7.33209657476195,858.82,38.6738891601562,1.38592902154631
"132","Mineng",-34.95,117.81,"Binford",NA,117.81,-34.95,14.8948333333333,10.3425803030303,0.423129864366778,0.230458177614929,0.653588041981707,75.1075,3397.63602575758,0.391938232730722,0.227105939848028,0.619044172578751,8,511804506112,182.687350338011,22,10,1532.67,147.795562744141,1.04544751108823
"133","Tjapwurong",-35.86,141.38,"Binford",NA,141.38,-35.86,15.4408333333333,23.2513954545455,0.348216522979837,0.260967154363103,0.60918367734294,25.5201666666667,302.913846969697,0.396502501107572,0.0716834650229002,0.468185966130472,6,192929218560,221.389743435206,17.8142003945556,6,839.12,158.545272827148,NA
"134","Bunurong",-38.93,145.07,"Binford",NA,144.97,-38.33,13.7103333333333,12.9030636363636,0.397810862564932,0.256036277226057,0.653847139790989,63.9485,961.84208030303,0.547207591525244,0.048152447335942,0.595360038861186,11,634231848960,27,NA,11,1209.49,28.8628635406494,1.52009196236567
"135","Kurnai",-37.59,147.42,"Binford",NA,147.42,-37.59,13.2068333333333,14.1005196969697,0.396127623528352,0.263748634838323,0.659876258366675,55.705,1320.92494545455,0.448143752864821,0.0367008975701519,0.484844650434973,12,691539083264,213.437458619817,36,17.3517177113267,1165.92,202.212783813477,6.27079078061231
"136","Tasmanians__eastern_",-42.62,147.49,"Binford",NA,147.49,-42.62,10.9843333333333,9.36660303030303,0.427910754413366,0.226060258147444,0.653971012560809,48.2628333333333,706.446116666667,0.502795766785648,0.0363582841690012,0.539154050954649,11,456873869312,123.837989829001,29,7,1502.48,268.532135009766,3.76281189839142
"137","Tasmanians__western_",-41.38,145.21,"Binford","xtz",145.21,-41.38,9.20066666666667,7.75661212121212,0.442405738338724,0.22719523055815,0.669600968896874,120.356333333333,4057.37734848485,0.527965847422514,0.0901952988913884,0.618161146313902,11,558997438464,110.839639954628,26.9927083933472,5,1122,310.049713134766,3.2015929056577
"143","Seri",29.59,-112.18,"Binford","sei",-112.18,29.59,21.9811666666667,36.8666772727273,0.323335880785576,0.268026552798548,0.591362433584124,12.2023333333333,197.787027272727,0.293033458729869,0.332844980256949,0.625878438986818,NA,63247101952,74.9503070639684,50.8682038890085,6,1725.51,324.422698974609,2.30456483148498
"144","Cahuilla",33.59,-116.24,"Binford","chl",-116.24,33.59,18.9195,54.9706257575758,0.282263215831632,0.299018065606393,0.581281281438025,13.3833333333333,253.1523,0.270857014858896,0.154437665656342,0.425294680515238,2,108503056384,107.735442637301,62.7064280855277,7.29268562182396,1758.6,567.017761230469,12.5788528694772
"145","Cupeno",33.26,-116.59,"Binford","cup",-116.59,33.26,14.0663333333333,36.792196969697,0.304136921651948,0.242589682303737,0.546726603955685,36.2546666666667,2262.73895151515,0.207074525290196,0.19852304370507,0.405597568995266,6,305620156416,128.588650318965,62.7064280855277,9.23208482786343,1883.24,971.168640136719,7.85779156659123
"146","Kiliwa",31.44,-115.25,"Binford","klb",-115.25,31.44,19.0195,32.4784136363636,0.320266660454172,0.263687397676579,0.583954058130752,15.7268333333333,334.367713636364,0.256761117905465,0.281347455973241,0.538108573878705,3,19947694080,81.245494006304,48.4834953994528,2,1731.63,643.916381835938,4.04529144571448
"147","Diegueno",32.44,-116.49,"Binford","dih",-116.49,32.44,14.17,26.2993818181818,0.333993229395636,0.255021832902635,0.589015062298271,39.9296666666667,3271.45711515152,0.189697224091993,0.240564437406395,0.430261661498389,5,205320044544,99.0616588293221,56.0719258253725,8.50979946811137,1929.06,1114.04272460938,3.50462512040548
"148","Lake_Yokuts",36,-119.83,"Binford","yok",-119.83,36,16.7435,46.6834984848485,0.281942710539914,0.259814047875663,0.541756758415578,16.0958333333333,489.170156060606,0.238689920199329,0.29239795189873,0.531087872098059,4,245252407296,106.519044860754,43.8308956779444,3,1842.33,113.806945800781,1
"149","Serrano",34.52,-117,"Binford","ser",-117,34.52,15.3848333333333,42.953753030303,0.292989820952114,0.278590168861428,0.571579989813542,31.0881666666667,1762.80258636364,0.221814740243248,0.210913991963336,0.432728732206584,6,56520425472,121.405041846304,60.7894593513521,6.19050244649517,1758.6,914.361389160156,3.61890205593573
"150","Luiseno",33.42,-117.3,"Binford","lui",-117.3,33.42,16.2283333333333,25.3873606060606,0.334457534328344,0.255467373466875,0.589924907795219,33.5033333333333,2477.35601212121,0.188594849124006,0.231754404706689,0.420349253830695,5,354373238784,126.855517069903,51.2441001984081,10,1908.62,248.285522460938,5.48780438995879
"151","Wukchumi",36.45,-118.96,"Binford","yok",-118.96,36.45,16.1596666666667,57.0490878787879,0.267738033414153,0.297785370262208,0.565523403676361,36.884,2533.58173636364,0.219884245880967,0.248881211906067,0.468765457787034,3,437520236544,122.975869474293,65.5415254311344,9.91924573743921,2151.02,1397.31140136719,18.607343659887
"152","Tubatulabal",36,-118.32,"Binford","tub",-118.32,36,5.904,41.3599909090909,0.298221861809437,0.248057818489792,0.546279680299229,44.5138333333333,2698.91751363636,0.279429012652248,0.157405043800922,0.43683405645317,3,290789457920,107.937457158551,60.3638109528595,7,1932.69,1644.76782226562,9.88627872073868
"153","Nomlaki",40,-122.56,"Binford","wit",-122.56,40,13.1258333333333,38.7076136363636,0.301362325747418,0.265728200032398,0.567090525779815,78.6843333333333,9394.36668484849,0.193775616030801,0.23344177649401,0.427217392524811,4,439160078336,137.687523530062,58.5949576978571,9.46702736747097,1696.04,1042.49194335938,10.4570024081365
"154","Northern_Foothill_Yokut",37.44,-120.44,"Binford",NA,-120.44,37.44,16.6606666666667,47.0964696969697,0.284353260760672,0.301046884936919,0.585400145697591,30.1458333333333,1578.42513181818,0.215777285903431,0.251872157039189,0.46764944294262,5,315051900928,114.635780256408,52.0621819281522,8.18969143639938,1793.82,140.357772827148,4.98296443563217
"155","Patwin",39.08,-122.05,"Binford","wit",-122.05,39.08,15.185,42.3722333333333,0.294087090682265,0.273893568468924,0.567980659151188,42.3325,3474.32551060606,0.18535399950774,0.248924717564811,0.434278717072551,6,343429939200,130.629940668845,46.9820546998639,8,1696.04,169.936950683594,4.53486259093308
"156","Gabrielino",34,-118,"Binford","xgf",-118,34,12.9706666666667,21.4670878787879,0.347705338080884,0.225394311876642,0.573099649957526,36.7911666666667,3442.80065,0.200153064104653,0.215555086840778,0.415708150945431,5,209759305728,124.252255199376,52.13974361543,9,1834.8,232.911026000977,2.41644475750942
"157","Monache",36.6,-117.08,"Binford",NA,-117.08,36.6,15.4233333333333,73.7457393939394,0.24232562172479,0.298789507094355,0.541115128819145,7.80516666666667,57.5981681818182,0.392574773830212,0.0975796915201637,0.490154465350375,NA,27542800384,103.00551087418,52.4487278007256,2,1708.35,950.579162597656,12.538534535407
"158","Eastern_Pomo",39.03,-122.94,"Binford",NA,-122.94,39.03,12.5383333333333,24.2807666666667,0.342389794506108,0.244651703614593,0.587041498120701,81.0863333333333,11300.5563151515,0.18505375187156,0.250050643271982,0.435104395143542,5,564295827456,140.414148088395,52.9961583317436,13.9870871154391,1696.04,778.206665039062,8.18519458314379
"159","Clear-lake_Pomo",39.12,-122.94,"Binford",NA,-122.94,39.12,12.5383333333333,24.2807666666667,0.342389794506108,0.244651703614593,0.587041498120701,81.0863333333333,11300.5563151515,0.18505375187156,0.250050643271982,0.435104395143542,5,564295827456,140.414148088395,52.9961583317436,11.0984841068246,1696.04,778.206665039062,8.18519458314379
"160","Wintu",40.9,-122.35,"Binford","wit",-122.35,40.9,7.68416666666667,38.1003863636364,0.299963687230432,0.260143925136342,0.560107612366774,74.4255,7191.54789848485,0.251418680387164,0.197390317204439,0.448808997591603,7,555123933184,148.307639656179,67.4382941779559,11.9939972074625,1776.97,448.07666015625,14.0222024595957
"161","Chumash",34.63,-119.6,"Binford","chs",-119.6,34.63,10.9266666666667,14.987196969697,0.382722285387769,0.218080886043551,0.60080317143132,48.578,5173.98587878788,0.201000958761748,0.252659952190304,0.453660910952052,6,511451267072,134.789864589495,48.5555914639606,7.70478093050213,1832.76,930.263916015625,11.5883505077805
"162","Chimariko",40.85,-123.3,"Binford","cid",-123.3,40.85,9.97016666666667,27.3371257575758,0.331146674184149,0.255994441701564,0.587141115885713,92.789,11809.6962636364,0.209556206949335,0.232281165009314,0.441837371958649,4,586706321408,139.069459032184,68.2123223450005,14,1674.85,1044.70141601562,16.1264860303914
"163","Nisenan",39.03,-121.15,"Binford",NA,-121.15,39.03,14.9886666666667,46.7994303030303,0.283445446102324,0.264075556512364,0.547521002614688,82.3991666666667,11361.9987378788,0.178473166710224,0.272053505489423,0.450526672199647,7,493233831936,124.001674654492,55.6311701269706,8.4360978328445,1703.2,401.399993896484,3.08787064335196
"164","Salinan",35.47,-120.84,"Binford","sln",-120.84,35.47,12.6838333333333,8.04773181818182,0.432132880852037,0.169029851520295,0.601162732372332,59.3843333333333,7030.65011212121,0.199124475633724,0.306726085685966,0.50585056131969,6,422466191360,132.208307466345,47.0406015561905,9.90064250023927,1795.32,247.456146240234,3.66284528000878
"165","Pomo__southern_",38.54,-122.88,"Binford",NA,-122.88,38.54,13.4643333333333,17.9043393939394,0.366577120640857,0.226605453681601,0.593182574322458,89.1375,13736.5835348485,0.189988473710671,0.268919873521775,0.458908347232446,7,578892333056,142.155724062047,53.2190539891981,12.1506229554582,1696.04,428.636108398438,5.34620561274862
"166","Sinkyone",40.1,-123.96,"Binford","wlk",-123.96,40.1,10.9265,7.26415909090909,0.437818886636345,0.186612424464569,0.624431311100914,148.536833333333,33299.3507590909,0.174072157485558,0.255388580469534,0.429460737955092,8,600878022656,139.393909923356,57.3539427680447,15.7867067721388,1674.85,528.582763671875,9.3653909404347
"167","Lessik",40.18,-123.16,"Binford","wlk",-123.16,40.18,9.59966666666667,24.2201,0.34415396774774,0.250617868415008,0.594771836162748,99.4978333333333,14180.0597924242,0.198699740543998,0.240820387629147,0.439520128173145,4,611711320064,136.169961116066,61.5949576978571,10.7867067721388,1674.85,1128.22192382812,9.97874844510971
"168","Miwok__Coast_",38.24,-122.88,"Binford",NA,-122.88,38.24,12.8661666666667,9.08737121212121,0.423618754837034,0.181339555536387,0.604958310373421,76.4428333333333,9679.94712272727,0.204263855997454,0.267383676033089,0.471647532030543,7,501232467968,142.155724062047,53.2190539891981,12.1506229554582,1676.47,120.170104980469,5.02731588340151
"169","Mattole",40.17,-124.04,"Binford",NA,-124.04,40.17,10.9265,7.26415909090909,0.437818886636345,0.186612424464569,0.624431311100914,148.536833333333,33299.3507590909,0.174072157485558,0.255388580469534,0.429460737955092,8,631537139712,NA,57.3539427680447,15.0226434591561,1568.27,396.525543212891,NA
"170","Miwok__Lake_",38.79,-122.48,"Binford",NA,-122.48,38.79,13.4846666666667,24.1218,0.349438209403019,0.249738948854338,0.599177158257357,72.809,10606.1776848485,0.170544845181114,0.270483850103883,0.441028695284998,7,398988345344,130.629940668845,50.4873793393442,8,1696.04,315.751403808594,6.86720602023051
"171","Yuki__Proper_",39.7,-123.15,"Binford",NA,-123.15,39.7,11.2558333333333,23.7916257575758,0.346923885321573,0.252572100937756,0.599495986259329,90.959,12620.4345636364,0.1925276131911,0.243548603421754,0.436076216612854,6,453331189760,136.614817711918,57.9276219584166,8.59393361521974,1678.39,795.647766113281,11.0372783442177
"172","Wappo",38.59,-122.54,"Binford","wao",-122.54,38.59,13.4846666666667,24.1218,0.349438209403019,0.249738948854338,0.599177158257357,72.809,10606.1776848485,0.170544845181114,0.270483850103883,0.441028695284998,7,605374775296,142.155724062047,50.3530758928043,13.9870871154391,1696.04,428.636108398438,5.34620561274862
"173","Pomo__northern_",39.34,-123.29,"Binford","pej",-123.29,39.34,12.5383333333333,24.2807666666667,0.342389794506108,0.244651703614593,0.587041498120701,81.0863333333333,11300.5563151515,0.18505375187156,0.250050643271982,0.435104395143542,7,615283687424,136.614817711918,57.9276219584166,15.5132334482716,1678.39,515.586120605469,11.0372783442177
"174","Yana",40.38,-122.89,"Binford","ynn",-122.89,40.38,9.59966666666667,24.2201,0.34415396774774,0.250617868415008,0.594771836162748,99.4978333333333,14180.0597924242,0.198699740543998,0.240820387629147,0.439520128173145,5,490796351488,139.065709942602,66.7862958286844,9.78670677213878,1776.97,795.48974609375,10.3542954163998
"175","Miwok",38,-119.77,"Binford",NA,-119.77,38,4.7775,43.9186772727273,0.284873171297429,0.261458884458838,0.546332055756267,74.6466666666667,8071.58981818182,0.249527136628551,0.195838847829322,0.445365984457873,3,505388957696,139.352999666145,71.3126584064158,6.62762068285137,2057.94,1689.94165039062,12.6478570055671
"176","Tekelma",42.44,-123.48,"Binford",NA,-123.48,42.44,9.66116666666667,25.8704075757576,0.338338963701339,0.26615924103049,0.604498204731828,93.3785,8151.29626818182,0.282786652108151,0.22669930627894,0.509485958387091,4,533651881984,141.957343183591,68.073436042645,12.2726282913509,1598.95,795.597473144531,11.4462809156413
"177","Yuki__Coast_",39.64,-123.74,"Binford","yuk",-123.74,39.64,12.2333333333333,15.8231393939394,0.380217046187433,0.228377772320058,0.608594818507491,110.6,18024.1167151515,0.192519594205146,0.259724059152875,0.452243653358021,8,613003427840,137.222561177877,56,16,1678.39,485.344482421875,4.847551355423
"178","Tolowa",41.87,-123.92,"Binford","tol",-123.92,41.87,11.328,14.2092636363636,0.386532531178181,0.227753536834628,0.614286068012809,112.686333333333,13595.8131757576,0.225784137802339,0.258229267727701,0.48401340553004,4,538350092288,128.990023874955,66.6569055361321,16.2549540262082,1598.95,905.447204589844,9.9314093977964
"179","Shasta",41.62,-122.7,"Binford","sht",-122.7,41.62,9.42533333333333,46.8369727272727,0.281350881041822,0.273246942023239,0.554597823065061,50.3106666666667,3162.5804030303,0.293050741652437,0.162302285660497,0.455353027312934,3,373353775104,150.043939995735,74.4010704527644,11.6184452837204,1795.6,1086.59106445312,8.85002082524751
