Source,soc_ID,Orig.latitude,Orig.longitude,latitude,longitude,AnnualMeanTemperature,AnnualTemperatureVariance,TemperatureConstancy,TemperatureContingency,TemperaturePredictability,MonthlyMeanPrecipitation,MonthlyPrecipitationVariance,PrecipitationConstancy,PrecipitationContingency,PrecipitationPredictability,BirdRichness,MammalRichness,AmphibianRichness,VascularPlantsRichness,EcoRegion,Elevation,Slope,Coastal,NetPrimaryProduction,DurationOfGrowingSeason,MeanGrowingSeasonNPP,Inter-YearVarianceGrowingSeasonNPP
EA,Nb26,49,-123,49,-123,9.102,29.84221515,0.324578713,0.276424622,0.601003335,121.6086667,7616.398373,0.419255209,0.164006906,0.583262115,37.95433274,55.657239,1,1323.04,NA,60.28440475,1.314985304,YES,1.972819505,12,1.972819505,0.056002789
EA,Nd12,46,-113,46,-113,3.933,76.57796061,0.238058551,0.280317532,0.518376083,24.45533333,299.6790121,0.52888503,0.089647896,0.618532927,167.1253221,60.01198545,7,1420.58,Montana Valley and Foothill grasslands,2058.241943,9.261386417,NO,0.69158843,12,0.69158843,0.003413453
EA,Nd13,49,-117,49,-117,2.987333333,66.19776364,0.250869348,0.297540041,0.548409389,85.17433333,2422.465697,0.482481637,0.086676524,0.569158161,172.0006606,60,4.11021637,1360.94,North Central Rockies forests,1345.717163,14.84250907,NO,1.477475769,9,1.97445992,0.086892633
EA,Nb39,40,-124,40,-124,10.9265,7.264159091,0.437818887,0.186612424,0.624431311,148.5368333,33299.35076,0.174072157,0.25538858,0.429460738,NA,57.35394277,NA,1678.39,NA,485.3444824,NA,YES,3.027483347,12,3.027483347,0.052881898
EA,Nb16,48,-123,48,-123,9.0285,27.49908636,0.333942213,0.287631088,0.621573301,187.869,23700.78401,0.376385086,0.184859042,0.561244128,116.8718556,49,11.70391339,1397.71,British Columbia mainland coastal forests,162.8851624,8.167292209,YES,2.124810721,12,2.124810721,0.080599615
EA,Nd9,50,-125,50,-125,8.379166667,32.28574394,0.314489133,0.278566075,0.593055208,135.696,7842.948864,0.470994821,0.14797549,0.618970312,104.8416445,42,10,1214.55,Central Pacific coastal forests,142.9628296,4.278490397,YES,1.656155368,11,1.808628388,0.078444153
EA,Nb15,49,-123,49,-123,9.102,29.84221515,0.324578713,0.276424622,0.601003335,121.6086667,7616.398373,0.419255209,0.164006906,0.583262115,37.95433274,55.657239,1,1323.04,NA,60.28440475,1.314985304,YES,1.972819505,12,1.972819505,0.056002789
EA,Nb17,47,-122,47,-122,11.0055,30.52742576,0.317681264,0.280977029,0.598658293,82.91116667,4061.126838,0.382513908,0.160942788,0.543456696,131.8706259,62.72151532,11.80438736,1485.45,Central and Southern Cascades forests,1225.279175,3.831991925,NO,2.332639312,12,2.332639312,0.067488245
EA,Nb25,47,-124,47,-124,9.4365,13.69781667,0.39095348,0.215887422,0.606840902,221.358,27231.16158,0.38161797,0.18540736,0.567025331,121.5421792,50.48471621,NA,1290.36,NA,111.3550644,1,YES,2.655549664,12,2.655549664,0.038063417
EA,Nd4,48,-119,48,-119,6.074833333,79.60499545,0.235184041,0.308011983,0.543196024,23.96083333,183.882553,0.501620769,0.072896774,0.574517543,149.1687269,56.4197346,4,1151.58,Palouse grasslands,654.0341797,6.481838607,NO,1.592368256,11,1.737803529,0.033923285
EA,Nd11,51,-120,51,-120,3.455,78.80725758,0.23786124,0.293580613,0.531441853,44.2945,353.1559894,0.616456334,0.042890054,0.659346389,169.9488525,56.93913596,6,1200.57,Okanagan dry forests,1028.928833,9.212630856,NO,1.506056942,9,2.013072894,0.090835818
EA,Nb8,54,-129,54,-129,2.829833333,36.04520455,0.299596326,0.2659095,0.565505826,174.8865,11392.39356,0.508921963,0.125903161,0.634825124,88,40,5,1008.18,British Columbia mainland coastal forests,546.9752808,28.5459863,YES,1.429020292,9,1.916666669,0.123776003
EA,Nb13,50,-123,50,-123,1.7995,43.73777424,0.296186684,0.281377727,0.577564412,115.0051667,4766.949474,0.486638115,0.139740511,0.626378627,137.8965836,49,8.628158432,1198.55,British Columbia mainland coastal forests,1291.525024,20.47820864,YES,1.021502126,10,1.229784987,0.017828203
EA,Nc15,39,-124,39,-124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1678.39,NA,243.5869598,NA,YES,3.46831466,12,3.46831466,0.577875128
EA,Nd10,50,-122,50,-122,1.179,49.71394545,0.281716906,0.279658136,0.561375042,89.48866667,2313.620742,0.524829146,0.109942959,0.634772105,153.9078557,54.14387697,7.118713421,1146.7,British Columbia mainland coastal forests,1091.136963,22.8807872,NO,1.382836165,10,1.662250158,0.031895489
EA,Nb20,45,-124,45,-124,9.509666667,11.53645758,0.400106849,0.203688852,0.603795702,149.3286667,15665.606,0.334695788,0.211057437,0.545753226,NA,57,NA,1360.72,NA,306.0919495,1,YES,3.068367665,12,3.068367665,0.028186178
EA,Nb2,48,-123,48,-123,9.0285,27.49908636,0.333942213,0.287631088,0.621573301,187.869,23700.78401,0.376385086,0.184859042,0.561244128,116.8718556,49,11.70391339,1397.71,British Columbia mainland coastal forests,162.8851624,8.167292209,YES,2.124810721,12,2.124810721,0.080599615
EA,Nd16,48,-121,48,-121,3.5675,42.79933788,0.294288794,0.299414679,0.593703473,115.0563333,8291.027203,0.397187518,0.17637477,0.573562288,150.7339804,59.65717326,9.296086609,1355.1,British Columbia mainland coastal forests,1167.557495,21.7049926,NO,1.082071477,11,1.18132262,0.005464888
EA,Ne9,40,-103,40,-103,9.109166667,99.61246818,0.214431612,0.307822244,0.522253856,30.02116667,763.1784682,0.386530392,0.257909417,0.64443981,106.741208,49,7,1490.18,Western short grasslands,1320.66394,1.029332039,NO,0.554550275,12,0.554550275,0.02563979
EA,Ne12,51,-112,51,-112,2.921166667,141.2491258,0.190521107,0.294575392,0.485096499,27.60166667,507.8370606,0.499164818,0.14913015,0.648294968,134.4400567,36.23824497,6,1004.48,Northern short grasslands,729.0544434,1.743538367,NO,0.441550577,9,0.594992936,0.007843027
EA,Ne13,51,-115,51,-115,-1.446833333,74.25081364,0.242465264,0.268637155,0.511102419,54.85083333,871.0997288,0.550135939,0.065145084,0.615281023,159.7332288,49.17375817,4,1141.98,Alberta Mountain forests,1825.248657,16.26194466,NO,0.991217448,10,1.192534832,0.010762759
EA,Nc16,39,-123,39,-123,12.53833333,24.28076667,0.342389795,0.244651704,0.587041498,81.08633333,11300.55632,0.185053752,0.250050643,0.435104395,131.4677187,52.99615833,16.35743573,1696.04,Northern California coastal forests,428.6361084,7.746922184,NO,2.023735612,12,2.023735612,0.331586473
EA,Ne5,39,-104,39,-104,8.254833333,80.58358333,0.238216178,0.294377949,0.532594127,28.74066667,619.5896545,0.400934212,0.23636572,0.637299931,132.2660161,55.0031616,10,1466.56,Western short grasslands,1590.204224,1.689109617,NO,0.456125078,12,0.456125078,0.022781972
EA,Na36,49,-96,49,-96,2.169166667,189.8239106,0.173558766,0.31241087,0.485969636,40.02233333,947.7224303,0.475961831,0.181592481,0.657554312,167.1984437,55.74827896,7.22043274,1312.89,Western Great Lakes forests,337.1480408,1,NO,1.5100318,9,2.019634567,0.027025558
EA,Nc25,36,-119,36,-119,17.54983333,52.69436818,0.275123042,0.295516601,0.570639643,19.87433333,683.6319333,0.234321921,0.299956222,0.534278144,99.36790037,57.5818894,3,1932.69,California Central Valley grasslands,930.055542,1.365200593,NO,1.688143547,12,1.688143547,0.09677995
EA,Ng6,41,-75,41,-75,8.15,93.54009091,0.23105797,0.303190817,0.534248787,91.43333333,1810.413736,0.574263768,0.033813662,0.60807743,145.9759701,50.10682947,25.56621857,1745.14,Appalachian-Blue Ridge forests,165.7169495,3.02552893,NO,1.925310425,12,1.925310425,0.015226405
EA,Na31,51,-85,51,-85,-1.0795,195.3363227,0.180108724,0.349508233,0.529616957,52.53316667,565.5058106,0.622116051,0.169683511,0.791799562,114.7294216,38,6,1065,Southern Hudson Bay taiga,133.1419373,1.159170683,NO,1.206617208,9,1.615586521,0.029470071
EA,Na39,46,-85,46,-85,4.593,115.999297,0.211116673,0.306384534,0.517501207,64.14716667,1042.761783,0.561503467,0.064513625,0.626017093,72.49620247,47,NA,1473.16,Lake,201.468338,1.15310847,YES,1.969412482,9,2.628356558,0.160571461
EA,Nd15,49,-120,49,-120,1.303833333,63.32028333,0.255602793,0.291630706,0.547233499,49.37716667,895.8440652,0.51879214,0.109862255,0.628654395,167.7158596,65.89070399,5.11021637,1225.87,Cascade Mountains leeward forests,1215.675537,11.04441314,NO,1.420881284,10,1.70699576,0.014829393
EA,Ne1,49,-109,49,-109,3.206666667,134.6834636,0.193298985,0.291233679,0.484532664,25.946,464.2396667,0.478615518,0.163325635,0.641941154,133.8943321,47,6.11021637,1157.23,Northern short grasslands,899.8522339,1.125176818,NO,0.354292852,9,0.476377951,0.008803084
EA,Nd65,36,-114,36,-114,17.07116667,79.35243182,0.246956042,0.312547274,0.559503317,11.66033333,88.71495455,0.38035955,0.112039606,0.492399156,111.1011214,57.59427583,9,1865.97,Mojave desert,1328.230835,6.248572336,NO,0.310190793,9,0.481425399,0.005225189
EA,Nf9,46,-88,46,-88,3.351666667,131.5843788,0.202502986,0.303563427,0.506066412,66.19716667,1586.623592,0.516799477,0.11626853,0.633068007,167.3365525,47.59646327,15.46663503,1397.46,Western Great Lakes forests,291.703064,1.089735632,NO,2.082033608,10,2.500151414,0.030266533
EA,Nf4,40,-86,40,-86,10.88966667,102.581597,0.220068401,0.293025575,0.513093976,85.58583333,2060.834835,0.530788641,0.041705431,0.572494072,124.4050423,43.36433625,24.53297263,1700.56,Southern Great Lakes forests,261.2016602,1,NO,1.042322838,12,1.042322838,0.005115212
EA,Na41,47,-65,47,-65,3.9765,120.8931439,0.206540258,0.34005037,0.546590628,76.88616667,999.8696136,0.643755503,0.019705909,0.663461412,141.5134376,39.10268752,12,1043.31,Gulf of St. Lawrence lowland forests,14.74355221,1.12393023,YES,1.862659002,10,2.240081778,0.198130187
EA,Nd67,34,-114,34,-114,20.24266667,69.75599394,0.258525503,0.312343914,0.570869416,9.929833333,102.1961136,0.312272957,0.167805299,0.480078256,94.57434803,57.81106374,8,1746,Sonoran desert,502.3105469,1.705287532,NO,0.103119323,8,0.278202606,0.010690446
EA,Na32,48,-72,48,-72,0.6985,159.3823409,0.19374887,0.351375941,0.54512481,78.52516667,912.7109348,0.655706356,0.049958533,0.705664889,131.9382351,38.74552667,10,1329.06,Eastern forest-boreal transition,591.0458374,1.82326808,NO,1.811932173,9,2.423430259,0.239270271
EA,Na5,58,-70,58,-70,-7.13,165.8654121,0.241723685,0.345304757,0.587028442,41.593,354.3686667,0.587178751,0.282863392,0.870042143,40.64693448,26,1,558.88,Eastern Canadian Shield taiga,176.6777802,1.776963875,YES,0.35713204,6,0.740233191,0.039551473
EA,Nd8,52,-122,52,-122,3.909333333,86.96911212,0.228290277,0.298439473,0.526729749,31.7145,280.4257045,0.560514738,0.100549086,0.661063824,157.6914646,49.2480886,5,997.96,Fraser Plateau and Basin complex,1025.847168,7.523819991,NO,1.538802241,10,1.848728044,0.043339765
EA,Na33,52,-98,52,-98,0.1255,204.1376955,0.164854253,0.324081109,0.488935363,37.02916667,590.7259561,0.526322192,0.204669666,0.730991858,167.1663527,39.40307666,6,NA,Mid-Continental Canadian forests,231.593338,NA,YES,1.51741369,9,2.031243692,0.024678886
EA,Na40,46,-82,46,-82,4.029666667,126.0780727,0.204610511,0.326222366,0.530832877,64.52033333,814.7746061,0.601041162,0.039895,0.640936162,145.6026697,22.41098845,13,1479.57,Eastern Great Lakes lowland forests,199.9397278,1.447491197,YES,2.123864331,9,2.835301846,0.129452166
EA,Ne14,51,-100,51,-100,0.529833333,186.1378439,0.173582601,0.314022136,0.487604737,39.76016667,946.0152045,0.500269701,0.161011786,0.661281488,168.2729391,45.27635889,5.253308814,1242.92,Mid-Continental Canadian forests,540.1311035,1.192853274,NO,0.49227741,8,0.747804365,0.004213198
EA,Ng4,45,-68,45,-68,4.385,115.6654485,0.210388897,0.339863977,0.550252874,89.1335,1484.939183,0.594739174,0.020994405,0.615733579,143.5649968,43.07066492,16.68278371,1276.53,New England-Acadian forests,57.99008179,2.030706611,YES,2.197683221,11,2.398353613,0.214043334
EA,Ne18,49,-115,49,-115,3.730166667,76.50880758,0.236130531,0.294979003,0.531109534,51.35333333,670.5990061,0.545899898,0.071201504,0.617101402,169.9491641,57.98387117,8,1313.61,North Central Rockies forests,1494.818359,8.480465441,NO,1.107245605,10,1.331995756,0.029774813
EA,Ne19,45,-94,45,-94,6.145666667,156.1127273,0.181468877,0.307314528,0.488783406,53.21333333,1870.241527,0.405618324,0.18159467,0.587212994,131,50,4.359559604,1327.92,Central tall grasslands,290.6350098,1.014695898,NO,0.935380073,9,1.250151423,0.007685157
EA,Na42,44,-85,44,-85,6.388,111.2346061,0.2186785,0.307492144,0.526170644,60.35266667,954.6060364,0.557659767,0.054150467,0.611810235,146.6449447,44.67752765,18,1524.25,Southern Great Lakes forests,261.7141724,1.114220823,NO,2.070866133,12,2.070866133,0.075922906
EA,Na37,49,-92,49,-92,1.468333333,181.5981394,0.177344546,0.322015174,0.49935972,52.51966667,1305.857194,0.499021281,0.173551888,0.672573169,148,45,13.96379043,1288.65,Western Great Lakes forests,426.5177917,1.187336868,NO,1.726756514,9,2.308096108,0.043070688
EA,Nf13,37,-85,37,-85,13.39766667,84.50230909,0.24473183,0.278568444,0.523300273,107.1508333,2700.11588,0.552036902,0.036539208,0.588576111,115,50,27.53636379,2020.29,Central U.S. hardwood forests,340.4666748,1.202541681,NO,1.097592368,12,1.097592368,0.020310102
EA,Nb36,40,-124,40,-124,10.9265,7.264159091,0.437818887,0.186612424,0.624431311,148.5368333,33299.35076,0.174072157,0.25538858,0.429460738,NA,57.35394277,NA,1678.39,NA,485.3444824,NA,YES,3.027483347,12,3.027483347,0.052881898
EA,Nb4,41,-124,41,-124,11.75416667,15.90006212,0.379584748,0.245943014,0.625527762,112.2033333,14665.90774,0.222821287,0.260349344,0.483170631,139.0942497,65.97420408,14.00101162,1674.85,NA,735.0463867,2.760297654,YES,3.073099642,12,3.073099642,0.047874895
EA,Nb18,48,-125,48,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.21,NA,68.88961029,NA,YES,3.018208669,12,3.018208669,0.07374523
EA,Ne11,48,-106,48,-106,4.393,152.2250545,0.178502235,0.302526755,0.48102899,24.84966667,645.3289273,0.438965566,0.201244262,0.640209828,130.9225058,45.41995184,5.5187554,1325.84,Northern short grasslands,743.9683228,1.612822243,NO,0.409183827,9,0.547799312,0.01003224
EA,Ng9,35,-80,35,-80,15.41216667,67.77213485,0.269212831,0.284106833,0.553319664,97.48716667,2975.690735,0.513925842,0.043466719,0.557392561,105.9562272,42.15102439,40.77852647,2002.07,Southeastern mixed forests,64.91999817,1.071016041,NO,1.74208813,12,1.74208813,0.067676952
EA,Ne4,45,-108,45,-108,4.697833333,91.55390455,0.222678834,0.286067435,0.508746269,24.42183333,279.8369227,0.536860029,0.122708413,0.659568442,145.377846,61.49042626,7,1561.72,Wyoming Basin shrub steppe,2196.687012,7.16686528,NO,0.567231983,11,0.61947305,0.008165599
EA,Ne15,47,-101,47,-101,4.191166667,166.2482318,0.174752421,0.305875381,0.480627802,31.996,892.0975364,0.424603775,0.213487959,0.638091733,125.9167984,44,6,1178.16,Northern short grasslands,555.0769653,1.307952898,NO,0.689317082,9,0.922572181,0.016495693
EA,Nf10,41,-95,41,-95,9.606833333,127.3446015,0.195449509,0.303001255,0.498450764,64.96433333,3033.039379,0.389886583,0.163731033,0.553617616,123.8354739,46,11,1383.3,Central tall grasslands,358.8424988,1.213995873,NO,1.09475318,12,1.09475318,0.022410849
EA,Ne6,47,-101,47,-101,4.191166667,166.2482318,0.174752421,0.305875381,0.480627802,31.996,892.0975364,0.424603775,0.213487959,0.638091733,125.9167984,44,6,1178.16,Northern short grasslands,555.0769653,1.307952898,NO,0.689317082,9,0.922572181,0.016495693
EA,Nf3,41,-96,41,-96,10.33633333,131.7961727,0.189347301,0.299528848,0.488876149,53.32033333,2160.706448,0.364580457,0.165135885,0.529716342,122.7248514,48.53047829,10.20689493,1396.1,Central tall grasslands,316.0650024,1.125409977,NO,0.963014838,12,0.963014838,0.032557284
EA,Nf11,40,-95,40,-95,10.88016667,117.8531894,0.203695544,0.298891159,0.502586703,70.51283333,3522.421962,0.372472538,0.149367221,0.521839759,126.1060644,47,13.4970953,1442.32,Central tall grasslands,290.3355408,1.289098567,NO,1.150401276,12,1.150401276,0.031593888
EA,Nf12,43,-99,43,-99,7.909,138.6416939,0.181765411,0.30629369,0.4880591,42.551,1420.3411,0.398431638,0.207257961,0.605689599,116.7950281,47.80008371,9,1307.65,Northern short grasslands,561.5716553,1.179343557,NO,0.920048459,12,0.920048459,0.02187299
EA,Ne20,45,-94,45,-94,6.145666667,156.1127273,0.181468877,0.307314528,0.488783406,53.21333333,1870.241527,0.405618324,0.18159467,0.587212994,131,50,4.359559604,1327.92,Central tall grasslands,290.6350098,1.014695898,NO,0.935380073,9,1.250151423,0.007685157
EA,Ne8,43,-103,43,-103,8.535666667,101.4407091,0.211778212,0.290967314,0.502745525,33.69883333,1107.978508,0.386764944,0.25121729,0.637982234,120.4524786,59.59995814,7,1387.51,Northern short grasslands,1144.479492,1.139049237,NO,0.459153547,12,0.459153547,0.021866548
EA,Nf2,44,-88,44,-88,7.204,129.3024636,0.19397853,0.308210047,0.502188576,58.9005,1419.582889,0.495571196,0.098862188,0.594433384,145.9536698,43.32247235,14,NA,Upper Midwest forest-savanna transition,209.2719421,1.3706144,NO,1.165354331,10,1.398773471,0.011545882
EA,Ne10,46,-101,46,-101,5.2035,155.6067318,0.175909721,0.303786707,0.479696428,32.55616667,1014.681605,0.386763363,0.241587087,0.62835045,112.0037006,43.24166521,5.466635028,1275.9,Northern short grasslands,597.5064087,1.19814378,NO,0.588241974,10,0.707147183,0.01832372
EA,Nf14,33,-93,33,-93,18.17233333,61.17564848,0.268466987,0.278292527,0.546759515,104.5368333,3703.105941,0.493653657,0.043442815,0.537096472,113.1129737,45,23.91113354,1720.67,Piney Woods forests,67.2555542,1.007104815,NO,1.82253179,12,1.82253179,0.14529509
EA,Nf7,45,-95,45,-95,5.821666667,162.1248152,0.179745022,0.308118428,0.48786345,47.89316667,1468.933195,0.418641552,0.181019399,0.599660951,129.5548385,48.62215399,8.780623156,1296.53,Central tall grasslands,329.4780579,1,NO,0.853800725,9,1.141883704,0.018027481
EA,Nf6,42,-100,42,-100,8.050166667,124.6432682,0.19129383,0.301268893,0.492562722,46.90866667,1720.824473,0.380434611,0.206127673,0.586562284,106.2849819,47.88514057,9,1378.45,Nebraska Sand Hills mixed grasslands,789.2960815,1.020938618,NO,0.614551789,12,0.614551789,0.017138681
EA,Nf5,34,-98,34,-98,17.59833333,81.54397273,0.236525057,0.297779335,0.534304392,54.51633333,2065.960727,0.357599113,0.086179215,0.443778328,104.5113133,47.9899056,18,1725.43,Central and Southern mixed grasslands,288.8333435,1.005584202,NO,0.643511511,12,0.643511511,0.095385195
EA,Ng5,36,-83,36,-83,13.96033333,71.22844242,0.266755421,0.280242192,0.546997614,89.05916667,1843.112865,0.561339027,0.051693685,0.613032713,128.4494393,61,40.07974836,2220.63,Appalachian-Blue Ridge forests,790.3125,2.09449476,NO,1.607889165,12,1.607889165,0.020330517
EA,Ng1,44,-78,44.1,-78,5.784666667,113.506997,0.212351188,0.313092453,0.525443641,69.256,759.6524939,0.638332376,0.019137476,0.657469852,112.2584475,48,15,1509.89,Lake,164.4727783,1.639375264,NO,1.286493032,12,1.286493032,0.010004536
EA,Ng10,43,-77,43,-77,8.566333333,96.31704242,0.225939426,0.300897428,0.526836854,64.5705,720.5939924,0.619115984,0.018469623,0.637585607,148.2157032,46.29674839,22,1624.77,Southern Great Lakes forests,217.5294495,1.11532674,NO,1.539370082,12,1.539370082,0.013419233
EA,Nh13,35,-108,35,-108,8.299666667,67.52578182,0.260346626,0.328735122,0.589081748,23.64283333,440.2860742,0.411277976,0.157005446,0.568283423,139.3266781,71.13343256,9,1955.48,Arizona Mountains forests,2204.060303,2.815152498,NO,0.680799515,12,0.680799515,0.0088373
EA,Nh7,36,-106,36,-106,7.72,75.01249697,0.246874586,0.327041729,0.573916315,30.81683333,433.2575682,0.460876834,0.103087891,0.563964725,154.7630578,80.45726274,10.98386089,1954.18,Colorado Rockies forests,2600.720459,5.415681467,NO,1.463469112,12,1.463469112,0.019538361
EA,Nh14,35,-107,35,-107,9.269333333,69.26137273,0.258698217,0.314828044,0.573526261,26.33133333,460.202097,0.416661229,0.118841893,0.535503122,143.5030295,80.2802915,9.349295521,1987.26,Colorado Plateau shrublands,1577.039673,3.292703173,NO,0.281041793,12,0.281041793,0.004724218
EA,Nh12,35,-107,35,-107,9.269333333,69.26137273,0.258698217,0.314828044,0.573526261,26.33133333,460.202097,0.416661229,0.118841893,0.535503122,143.5030295,80.2802915,9.349295521,1987.26,Colorado Plateau shrublands,1577.039673,3.292703173,NO,0.281041793,12,0.281041793,0.004724218
EA,Nf8,31,-95,31,-95,19.38866667,54.21848485,0.282803822,0.282933087,0.565736909,98.9285,3530.050414,0.470630977,0.036463627,0.507094604,107.2841586,49.2240223,26.25172145,1822.15,Piney Woods forests,77.16194153,1,NO,2.161530895,12,2.161530895,0.083190407
EA,Nb33,41,-123,41,-123,8.475833333,30.16127424,0.321620334,0.25928213,0.580902464,86.7835,9762.448405,0.226022749,0.214382661,0.440405411,139.069459,66.75336404,14,1776.97,Klamath-Siskiyou forests,1008.835266,16.12648603,NO,1.460251367,12,1.460251367,0.03067598
EA,Nc26,36,-121,36,-121,11.546,11.25495152,0.404293927,0.192405772,0.596699699,67.20166667,8830.287091,0.171671949,0.291991978,0.463663927,133.7783945,46.99806199,10.36251327,1795.32,California montane chaparral and woodlands,368.5686035,7.015344049,NO,1.390596612,12,1.390596612,0.105819617
EA,Nb34,42,-123,42,-123,9.993833333,36.07232576,0.305250047,0.271608324,0.576858371,70.91916667,5932.507095,0.268706665,0.224265035,0.492971701,142.9066693,74.56034286,17,1795.6,Klamath-Siskiyou forests,1086.591064,13.53162959,NO,1.089642642,12,1.089642642,0.007752188
EA,Nc18,39,-123,39,-123,12.53833333,24.28076667,0.342389795,0.244651704,0.587041498,81.08633333,11300.55632,0.185053752,0.250050643,0.435104395,131.4677187,52.99615833,16.35743573,1696.04,Northern California coastal forests,428.6361084,7.746922184,NO,2.023735612,12,2.023735612,0.331586473
EA,Nc17,39,-123,39,-123,12.53833333,24.28076667,0.342389795,0.244651704,0.587041498,81.08633333,11300.55632,0.185053752,0.250050643,0.435104395,131.4677187,52.99615833,16.35743573,1696.04,Northern California coastal forests,428.6361084,7.746922184,NO,2.023735612,12,2.023735612,0.331586473
EA,Nc19,38,-123,38,-123,12.86616667,9.087371212,0.423618755,0.181339556,0.60495831,76.44283333,9679.947123,0.204263856,0.267383676,0.471647532,NA,54,NA,1676.47,NA,176.9082031,2,YES,1.794329189,12,1.794329189,0.039886886
EA,Nc10,41,-121,41,-121,9.525333333,60.24191515,0.258436956,0.280692322,0.539129278,56.15383333,3638.519317,0.28619627,0.234043459,0.52023973,153.0913962,65.07183141,4.49799159,1701.42,Eastern Cascades forests,1730.321655,4.854949719,NO,0.979103573,12,0.979103573,0.011849435
EA,Nc4,41,-121,41,-121,9.525333333,60.24191515,0.258436956,0.280692322,0.539129278,56.15383333,3638.519317,0.28619627,0.234043459,0.52023973,153.0913962,65.07183141,4.49799159,1701.42,Eastern Cascades forests,1730.321655,4.854949719,NO,0.979103573,12,0.979103573,0.011849435
EA,Nb32,41,-122,41,-122,9.306666667,49.47894242,0.276131525,0.271124922,0.547256447,75.058,8135.440194,0.219904931,0.21578708,0.435692011,148.3076397,62.98900899,11.99399721,1820.13,Klamath-Siskiyou forests,1216.343872,14.02220246,NO,1.690604181,12,1.690604181,0.043665098
EA,Nh19,32,-115,32,-115,21.4525,45.40460152,0.289768255,0.281515149,0.571283404,7.153666667,63.41016061,0.309700517,0.243042018,0.552742535,80.46890927,48.49276906,2.159846734,1554.81,Sonoran desert,14.4464426,6.345344589,YES,0.440225623,10,0.568821928,0.111990221
EA,Nc6,32,-116,32,-116,13.1235,34.96237727,0.315429851,0.279285554,0.594715405,27.865,1225.435264,0.236222986,0.223808787,0.460031774,98.08659107,54.28997437,9,1731.63,California coastal sage and chaparral,1084.89502,4.819895004,NO,0.210062085,10,0.259463963,0.007265081
EA,Nd3,36,-112,36,-112,11.52833333,73.4937697,0.240723229,0.288560018,0.529283247,26.6965,359.4880227,0.386022792,0.112937981,0.498960773,141.6895501,65.06803586,9,2058.45,Arizona Mountains forests,1929.846924,10.22475506,NO,0.236561176,12,0.236561176,0.002483048
EA,Ng2,27,-81,27,-81,23.01433333,16.83210303,0.391665669,0.223981857,0.615647526,106.8588333,7445.203895,0.378254191,0.161256942,0.539511133,91.87229314,33.22214952,20,2039.89,Southeastern conifer forests,4.51222229,1,NO,1.634577533,12,1.634577533,0.09239107
EA,Nh23,34,-111,34,-111,12.9735,67.16858939,0.260556095,0.318964308,0.579520403,39.99383333,1188.386959,0.326057363,0.13877799,0.464835353,144.6085315,72.83060675,15,2100.67,Arizona Mountains forests,1364.23584,7.052259897,NO,1.072039676,12,1.072039676,0.023303995
EA,Nc34,31,-115,31,-115,16.34633333,25.34742121,0.341827077,0.249974872,0.591801949,13.63833333,190.5880667,0.313573705,0.262115592,0.575689297,95.36986305,44.0899184,7.061492908,1699.36,Sonoran desert,297.0041504,7.487601218,YES,0.142110843,9,0.218958208,0.002532417
EA,Nh5,33,-113,33,-113,20.78166667,64.77849697,0.266032241,0.302005203,0.568037444,11.20933333,113.9507091,0.327596455,0.174724687,0.502321142,83.16721794,62.81046198,10,1850.34,Sonoran desert,390.678894,2.387057946,NO,0.087976984,7,0.332633903,0.01616371
EA,Nh21,35,-114,35,-114,17.207,68.09664242,0.255852557,0.297055126,0.552907682,13.631,142.036997,0.3203127,0.131900255,0.452212956,96.50045047,56.93026382,10,1746,Mojave desert,1021.365845,3.239516597,NO,0.246403697,9,0.377700385,0.005858189
EA,Nh20,33,-115,33,-115,21.22916667,65.13137727,0.268278893,0.303459302,0.571738196,5.631666667,36.51391818,0.335817858,0.182231473,0.518049331,88.60572556,54.27227165,5.186593396,1495.53,Sonoran desert,100.9147186,1.842122325,NO,0.051446094,8,0.263438826,0.009271375
EA,Nh25,36,-107,36,-107,8.901333333,77.43456061,0.247865594,0.330399768,0.578265362,28.59883333,388.9305288,0.432573022,0.0875602,0.520133222,146.607404,77.71854676,10,1932.21,Colorado Plateau shrublands,2216.658936,1.586494055,NO,1.283843126,12,1.283843126,0.011734862
EA,Nd66,35,-112,35,-112,9.659333333,56.61266667,0.272227722,0.282369816,0.554597538,45.96316667,1468.413692,0.329310024,0.123628172,0.452938197,131.3912182,66.31462356,9.745561185,2187.1,Arizona Mountains forests,1542.793945,4.823678572,NO,1.157215321,12,1.157215321,0.012212717
EA,Nh22,33,-114,33,-114,20.413,64.34062727,0.266923815,0.30311541,0.570039225,9.868166667,82.87706212,0.351987843,0.166123527,0.51811137,85.23230504,54.07187674,6,1583.16,Sonoran desert,163.0858307,2.075456177,NO,0.060342217,7,0.248269448,0.009520839
EA,Nc11,41,-122,41,-122,9.306666667,49.47894242,0.276131525,0.271124922,0.547256447,75.058,8135.440194,0.219904931,0.21578708,0.435692011,148.3076397,62.98900899,11.99399721,1820.13,Klamath-Siskiyou forests,1216.343872,14.02220246,NO,1.690604181,12,1.690604181,0.043665098
